% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
64	1	1	1	0	14	807	0	1	0
64	2	1	1	0	14	807	0	1	1
64	3	1	1	0	14	807	0	1	2
65	1	1	1	0	14	807	0	1	0
65	2	1	1	0	14	807	0	1	1
65	3	1	1	0	14	807	0	1	2
66	1	1	1	0	14	807	0	1	0
66	2	1	1	0	14	807	0	1	1
66	3	1	1	0	14	807	0	1	2
67	1	1	1	0	14	807	0	1	0
67	2	1	1	0	14	807	0	1	1
67	3	1	1	0	14	807	0	1	2
68	1	1	1	0	14	807	0	1	0
68	2	1	1	0	14	807	0	1	1
68	3	1	1	0	14	807	0	1	2
69	1	1	1	0	14	807	0	1	0
69	2	1	1	0	14	807	0	1	1
69	3	1	1	0	14	807	0	1	2
70	1	1	1	0	14	807	0	1	0
70	2	1	1	0	14	807	0	1	1
70	3	1	1	0	14	807	0	1	2
71	1	1	1	0	14	807	0	1	0
71	2	1	1	0	14	807	0	1	1
71	3	1	1	0	14	807	0	1	2
72	1	1	1	0	14	807	0	1	0
72	2	1	1	0	14	807	0	1	1
72	3	1	1	0	14	807	0	1	2
73	1	1	1	0	14	807	0	1	0
73	2	1	1	0	14	807	0	1	1
73	3	1	1	0	14	807	0	1	2
74	1	1	1	0	14	807	0	1	0
74	2	1	1	0	14	807	0	1	1
74	3	1	1	0	14	807	0	1	2
75	1	1	1	0	14	807	0	1	0
75	2	1	1	0	14	807	0	1	1
75	3	1	1	0	14	807	0	1	2
76	1	1	1	0	14	807	0	1	0
76	2	1	1	0	14	807	0	1	1
76	3	1	1	0	14	807	0	1	2
77	1	1	1	0	14	807	0	1	0
77	2	1	1	0	14	807	0	1	1
77	3	1	1	0	14	807	0	1	2
78	1	1	1	0	14	807	0	1	0
78	2	1	1	0	14	807	0	1	1
78	3	1	1	0	14	807	0	1	2
79	1	1	1	0	14	807	0	1	0
79	2	1	1	0	14	807	0	1	1
79	3	1	1	0	14	807	0	1	2
80	1	1	1	0	14	807	0	1	0
80	2	1	1	0	14	807	0	1	1
80	3	1	1	0	14	807	0	1	2
81	1	1	1	0	14	807	0	1	0
81	2	1	1	0	14	807	0	1	1
81	3	1	1	0	14	807	0	1	2
82	1	1	1	0	14	807	0	1	0
82	2	1	1	0	14	807	0	1	1
82	3	1	1	0	14	807	0	1	2
83	1	1	1	0	14	807	0	1	0
83	2	1	1	0	14	807	0	1	1
83	3	1	1	0	14	807	0	1	2
84	1	1	1	0	14	807	0	1	0
84	2	1	1	0	14	807	0	1	1
84	3	1	1	0	14	807	0	1	2
85	1	1	1	0	14	807	0	1	0
85	2	1	1	0	14	807	0	1	1
85	3	1	1	0	14	807	0	1	2
86	1	1	1	0	14	807	0	1	0
86	2	1	1	0	14	807	0	1	1
86	3	1	1	0	14	807	0	1	2
87	1	1	1	0	14	807	0	1	0
87	2	1	1	0	14	807	0	1	1
87	3	1	1	0	14	807	0	1	2
88	1	1	1	0	14	807	0	1	0
88	2	1	1	0	14	807	0	1	1
88	3	1	1	0	14	807	0	1	2
89	1	1	1	0	14	807	0	1	0
89	2	1	1	0	14	807	0	1	1
89	3	1	1	0	14	807	0	1	2
90	1	1	1	0	14	807	0	1	0
90	2	1	1	0	14	807	0	1	1
90	3	1	1	0	14	807	0	1	2
91	1	1	1	0	14	807	0	1	0
91	2	1	1	0	14	807	0	1	1
91	3	1	1	0	14	807	0	1	2
92	1	1	1	0	14	807	0	1	0
92	2	1	1	0	14	807	0	1	1
92	3	1	1	0	14	807	0	1	2
93	1	1	1	0	14	807	0	1	0
93	2	1	1	0	14	807	0	1	1
93	3	1	1	0	14	807	0	1	2
94	1	1	1	0	14	807	0	1	0
94	2	1	1	0	14	807	0	1	1
94	3	1	1	0	14	807	0	1	2
95	1	1	1	0	14	807	0	1	0
95	2	1	1	0	14	807	0	1	1
95	3	1	1	0	14	807	0	1	2
96	1	1	1	0	14	807	0	1	0
96	2	1	1	0	14	807	0	1	1
96	3	1	1	0	14	807	0	1	2
97	1	1	1	0	14	807	0	1	0
97	2	1	1	0	14	807	0	1	1
97	3	1	1	0	14	807	0	1	2
98	1	1	1	0	14	807	0	1	0
98	2	1	1	0	14	807	0	1	1
98	3	1	1	0	14	807	0	1	2
99	1	1	1	0	14	807	0	1	0
99	2	1	1	0	14	807	0	1	1
99	3	1	1	0	14	807	0	1	2
100	1	1	1	0	14	807	0	1	0
100	2	1	1	0	14	807	0	1	1
100	3	1	1	0	14	807	0	1	2
101	1	1	1	0	14	807	0	1	0
101	2	1	1	0	14	807	0	1	1
101	3	1	1	0	14	807	0	1	2
102	1	1	1	0	14	807	0	1	0
102	2	1	1	0	14	807	0	1	1
102	3	1	1	0	14	807	0	1	2
103	1	1	1	0	14	807	0	1	0
103	2	1	1	0	14	807	0	1	1
103	3	1	1	0	14	807	0	1	2
104	1	1	1	0	14	807	0	1	0
104	2	1	1	0	14	807	0	1	1
104	3	1	1	0	14	807	0	1	2
105	1	1	1	0	14	807	0	1	0
105	2	1	1	0	14	807	0	1	1
105	3	1	1	0	14	807	0	1	2
106	1	1	1	0	14	807	0	1	0
106	2	1	1	0	14	807	0	1	1
106	3	1	1	0	14	807	0	1	2
107	1	1	1	0	14	807	0	1	0
107	2	1	1	0	14	807	0	1	1
107	3	1	1	0	14	807	0	1	2
108	1	1	1	0	14	807	0	1	0
108	2	1	1	0	14	807	0	1	1
108	3	1	1	0	14	807	0	1	2
109	1	1	1	0	14	807	0	1	0
109	2	1	1	0	14	807	0	1	1
109	3	1	1	0	14	807	0	1	2
110	1	1	1	0	14	807	0	1	0
110	2	1	1	0	14	807	0	1	1
110	3	1	1	0	14	807	0	1	2
111	1	1	1	0	14	807	0	1	0
111	2	1	1	0	14	807	0	1	1
111	3	1	1	0	14	807	0	1	2
112	1	1	1	0	14	807	0	1	0
112	2	1	1	0	14	807	0	1	1
112	3	1	1	0	14	807	0	1	2
113	1	1	1	0	14	807	0	1	0
113	2	1	1	0	14	807	0	1	1
113	3	1	1	0	14	807	0	1	2
114	1	1	1	0	14	807	0	1	0
114	2	1	1	0	14	807	0	1	1
114	3	1	1	0	14	807	0	1	2
115	1	1	1	0	14	807	0	1	0
115	2	1	1	0	14	807	0	1	1
115	3	1	1	0	14	807	0	1	2
116	1	1	1	0	14	807	0	1	0
116	2	1	1	0	14	807	0	1	1
116	3	1	1	0	14	807	0	1	2
117	1	1	1	0	14	807	0	1	0
117	2	1	1	0	14	807	0	1	1
117	3	1	1	0	14	807	0	1	2
118	1	1	1	0	14	807	0	1	0
118	2	1	1	0	14	807	0	1	1
118	3	1	1	0	14	807	0	1	2
119	1	1	1	0	14	807	0	1	0
119	2	1	1	0	14	807	0	1	1
119	3	1	1	0	14	807	0	1	2
120	1	1	1	0	14	807	0	1	0
120	2	1	1	0	14	807	0	1	1
120	3	1	1	0	14	807	0	1	2
121	1	1	1	0	14	807	0	1	0
121	2	1	1	0	14	807	0	1	1
121	3	1	1	0	14	807	0	1	2
122	1	1	1	0	14	807	0	1	0
122	2	1	1	0	14	807	0	1	1
122	3	1	1	0	14	807	0	1	2
123	1	1	1	0	14	807	0	1	0
123	2	1	1	0	14	807	0	1	1
123	3	1	1	0	14	807	0	1	2
124	1	1	1	0	14	807	0	1	0
124	2	1	1	0	14	807	0	1	1
124	3	1	1	0	14	807	0	1	2
125	1	1	1	0	14	807	0	1	0
125	2	1	1	0	14	807	0	1	1
125	3	1	1	0	14	807	0	1	2
126	1	1	1	0	14	807	0	1	0
126	2	1	1	0	14	807	0	1	1
126	3	1	1	0	14	807	0	1	2
127	1	1	1	0	14	807	0	1	0
127	2	1	1	0	14	807	0	1	1
127	3	1	1	0	14	807	0	1	2
128	1	1	1	0	14	807	0	1	0
128	2	1	1	0	14	807	0	1	1
128	3	1	1	0	14	807	0	1	2
129	1	1	1	0	14	807	0	1	0
129	2	1	1	0	14	807	0	1	1
129	3	1	1	0	14	807	0	1	2
130	1	1	1	0	14	807	0	1	0
130	2	1	1	0	14	807	0	1	1
130	3	1	1	0	14	807	0	1	2
131	1	1	1	0	14	807	0	1	0
131	2	1	1	0	14	807	0	1	1
131	3	1	1	0	14	807	0	1	2
132	1	1	1	0	14	807	0	1	0
132	2	1	1	0	14	807	0	1	1
132	3	1	1	0	14	807	0	1	2
133	1	1	1	0	14	807	0	1	0
133	2	1	1	0	14	807	0	1	1
133	3	1	1	0	14	807	0	1	2
134	1	1	1	0	14	807	0	1	0
134	2	1	1	0	14	807	0	1	1
134	3	1	1	0	14	807	0	1	2
135	1	1	1	0	14	807	0	1	0
135	2	1	1	0	14	807	0	1	1
135	3	1	1	0	14	807	0	1	2
136	1	1	1	0	14	807	0	1	0
136	2	1	1	0	14	807	0	1	1
136	3	1	1	0	14	807	0	1	2
137	1	1	1	0	14	807	0	1	0
137	2	1	1	0	14	807	0	1	1
137	3	1	1	0	14	807	0	1	2
138	1	1	1	0	14	807	0	1	0
138	2	1	1	0	14	807	0	1	1
138	3	1	1	0	14	807	0	1	2
139	1	1	1	0	14	807	0	1	0
139	2	1	1	0	14	807	0	1	1
139	3	1	1	0	14	807	0	1	2
140	1	1	1	0	14	807	0	1	0
140	2	1	1	0	14	807	0	1	1
140	3	1	1	0	14	807	0	1	2
141	1	1	1	0	14	807	0	1	0
141	2	1	1	0	14	807	0	1	1
141	3	1	1	0	14	807	0	1	2
142	1	1	1	0	14	807	0	1	0
142	2	1	1	0	14	807	0	1	1
142	3	1	1	0	14	807	0	1	2
143	1	1	1	0	14	807	0	1	0
143	2	1	1	0	14	807	0	1	1
143	3	1	1	0	14	807	0	1	2
144	1	1	1	0	14	807	0	1	0
144	2	1	1	0	14	807	0	1	1
144	3	1	1	0	14	807	0	1	2
145	1	1	1	0	14	807	0	1	0
145	2	1	1	0	14	807	0	1	1
145	3	1	1	0	14	807	0	1	2
146	1	1	1	0	14	807	0	1	0
146	2	1	1	0	14	807	0	1	1
146	3	1	1	0	14	807	0	1	2
147	1	1	1	0	14	807	0	1	0
147	2	1	1	0	14	807	0	1	1
147	3	1	1	0	14	807	0	1	2
148	1	1	1	0	14	807	0	1	0
148	2	1	1	0	14	807	0	1	1
148	3	1	1	0	14	807	0	1	2
149	1	1	1	0	14	807	0	1	0
149	2	1	1	0	14	807	0	1	1
149	3	1	1	0	14	807	0	1	2
150	1	1	1	0	14	807	0	1	0
150	2	1	1	0	14	807	0	1	1
150	3	1	1	0	14	807	0	1	2
151	1	1	1	0	14	807	0	1	0
151	2	1	1	0	14	807	0	1	1
151	3	1	1	0	14	807	0	1	2
152	1	1	1	0	14	807	0	1	0
152	2	1	1	0	14	807	0	1	1
152	3	1	1	0	14	807	0	1	2
153	1	1	1	0	14	807	0	1	0
153	2	1	1	0	14	807	0	1	1
153	3	1	1	0	14	807	0	1	2
154	1	1	1	0	14	807	0	1	0
154	2	1	1	0	14	807	0	1	1
154	3	1	1	0	14	807	0	1	2
155	1	1	1	0	14	807	0	1	0
155	2	1	1	0	14	807	0	1	1
155	3	1	1	0	14	807	0	1	2
156	1	1	1	0	14	807	0	1	0
156	2	1	1	0	14	807	0	1	1
156	3	1	1	0	14	807	0	1	2
157	1	1	1	0	14	807	0	1	0
157	2	1	1	0	14	807	0	1	1
157	3	1	1	0	14	807	0	1	2
158	1	1	1	0	14	807	0	1	0
158	2	1	1	0	14	807	0	1	1
158	3	1	1	0	14	807	0	1	2
159	1	1	1	0	14	807	0	1	0
159	2	1	1	0	14	807	0	1	1
159	3	1	1	0	14	807	0	1	2
160	1	1	1	0	14	807	0	1	0
160	2	1	1	0	14	807	0	1	1
160	3	1	1	0	14	807	0	1	2
161	1	1	1	0	14	807	0	1	0
161	2	1	1	0	14	807	0	1	1
161	3	1	1	0	14	807	0	1	2
162	1	1	1	0	14	807	0	1	0
162	2	1	1	0	14	807	0	1	1
162	3	1	1	0	14	807	0	1	2
163	1	1	1	0	14	807	0	1	0
163	2	1	1	0	14	807	0	1	1
163	3	1	1	0	14	807	0	1	2
164	1	1	1	0	14	807	0	1	0
164	2	1	1	0	14	807	0	1	1
164	3	1	1	0	14	807	0	1	2
165	1	1	1	0	14	807	0	1	0
165	2	1	1	0	14	807	0	1	1
165	3	1	1	0	14	807	0	1	2
166	1	1	1	0	14	807	0	1	0
166	2	1	1	0	14	807	0	1	1
166	3	1	1	0	14	807	0	1	2
167	1	1	1	0	14	807	0	1	0
167	2	1	1	0	14	807	0	1	1
167	3	1	1	0	14	807	0	1	2
168	1	1	1	0	14	807	0	1	0
168	2	1	1	0	14	807	0	1	1
168	3	1	1	0	14	807	0	1	2
169	1	1	1	0	14	807	0	1	0
169	2	1	1	0	14	807	0	1	1
169	3	1	1	0	14	807	0	1	2
170	1	1	1	0	14	807	0	1	0
170	2	1	1	0	14	807	0	1	1
170	3	1	1	0	14	807	0	1	2
171	1	1	1	0	14	807	0	1	0
171	2	1	1	0	14	807	0	1	1
171	3	1	1	0	14	807	0	1	2
172	1	1	1	0	14	807	0	1	0
172	2	1	1	0	14	807	0	1	1
172	3	1	1	0	14	807	0	1	2
173	1	1	1	0	14	807	0	1	0
173	2	1	1	0	14	807	0	1	1
173	3	1	1	0	14	807	0	1	2
174	1	1	1	0	14	807	0	1	0
174	2	1	1	0	14	807	0	1	1
174	3	1	1	0	14	807	0	1	2
175	1	1	1	0	14	807	0	1	0
175	2	1	1	0	14	807	0	1	1
175	3	1	1	0	14	807	0	1	2
176	1	1	1	0	14	807	0	1	0
176	2	1	1	0	14	807	0	1	1
176	3	1	1	0	14	807	0	1	2
177	1	1	1	0	14	807	0	1	0
177	2	1	1	0	14	807	0	1	1
177	3	1	1	0	14	807	0	1	2
178	1	1	1	0	14	807	0	1	0
178	2	1	1	0	14	807	0	1	1
178	3	1	1	0	14	807	0	1	2
179	1	1	1	0	14	807	0	1	0
179	2	1	1	0	14	807	0	1	1
179	3	1	1	0	14	807	0	1	2
180	1	1	1	0	14	807	0	1	0
180	2	1	1	0	14	807	0	1	1
180	3	1	1	0	14	807	0	1	2
181	1	1	1	0	14	807	0	1	0
181	2	1	1	0	14	807	0	1	1
181	3	1	1	0	14	807	0	1	2
182	1	1	1	0	14	807	0	1	0
182	2	1	1	0	14	807	0	1	1
182	3	1	1	0	14	807	0	1	2
183	1	1	1	0	14	807	0	1	0
183	2	1	1	0	14	807	0	1	1
183	3	1	1	0	14	807	0	1	2
184	1	1	1	0	14	807	0	1	0
184	2	1	1	0	14	807	0	1	1
184	3	1	1	0	14	807	0	1	2
185	1	1	1	0	14	807	0	1	0
185	2	1	1	0	14	807	0	1	1
185	3	1	1	0	14	807	0	1	2
186	1	1	1	0	14	807	0	1	0
186	2	1	1	0	14	807	0	1	1
186	3	1	1	0	14	807	0	1	2
187	1	1	1	0	14	807	0	1	0
187	2	1	1	0	14	807	0	1	1
187	3	1	1	0	14	807	0	1	2
188	1	1	1	0	14	807	0	1	0
188	2	1	1	0	14	807	0	1	1
188	3	1	1	0	14	807	0	1	2
189	1	1	1	0	14	807	0	1	0
189	2	1	1	0	14	807	0	1	1
189	3	1	1	0	14	807	0	1	2
190	1	1	1	0	14	807	0	1	0
190	2	1	1	0	14	807	0	1	1
190	3	1	1	0	14	807	0	1	2
191	1	1	1	0	14	807	0	1	0
191	2	1	1	0	14	807	0	1	1
191	3	1	1	0	14	807	0	1	2
192	1	1	1	0	14	807	0	1	0
192	2	1	1	0	14	807	0	1	1
192	3	1	1	0	14	807	0	1	2
193	1	1	1	0	14	807	0	1	0
193	2	1	1	0	14	807	0	1	1
193	3	1	1	0	14	807	0	1	2
194	1	1	1	0	14	807	0	1	0
194	2	1	1	0	14	807	0	1	1
194	3	1	1	0	14	807	0	1	2
195	1	1	1	0	14	807	0	1	0
195	2	1	1	0	14	807	0	1	1
195	3	1	1	0	14	807	0	1	2
196	1	1	1	0	14	807	0	1	0
196	2	1	1	0	14	807	0	1	1
196	3	1	1	0	14	807	0	1	2
197	1	1	1	0	14	807	0	1	0
197	2	1	1	0	14	807	0	1	1
197	3	1	1	0	14	807	0	1	2
198	1	1	1	0	14	807	0	1	0
198	2	1	1	0	14	807	0	1	1
198	3	1	1	0	14	807	0	1	2
199	1	1	1	0	14	807	0	1	0
199	2	1	1	0	14	807	0	1	1
199	3	1	1	0	14	807	0	1	2
200	1	1	1	0	14	807	0	1	0
200	2	1	1	0	14	807	0	1	1
200	3	1	1	0	14	807	0	1	2
201	1	1	1	0	14	807	0	1	0
201	2	1	1	0	14	807	0	1	1
201	3	1	1	0	14	807	0	1	2
202	1	1	1	0	14	807	0	1	0
202	2	1	1	0	14	807	0	1	1
202	3	1	1	0	14	807	0	1	2
203	1	1	1	0	14	807	0	1	0
203	2	1	1	0	14	807	0	1	1
203	3	1	1	0	14	807	0	1	2
204	1	1	1	0	14	807	0	1	0
204	2	1	1	0	14	807	0	1	1
204	3	1	1	0	14	807	0	1	2
205	1	1	1	0	14	807	0	1	0
205	2	1	1	0	14	807	0	1	1
205	3	1	1	0	14	807	0	1	2
206	1	1	1	0	14	807	0	1	0
206	2	1	1	0	14	807	0	1	1
206	3	1	1	0	14	807	0	1	2
207	1	1	1	0	14	807	0	1	0
207	2	1	1	0	14	807	0	1	1
207	3	1	1	0	14	807	0	1	2
208	1	1	1	0	14	807	0	1	0
208	2	1	1	0	14	807	0	1	1
208	3	1	1	0	14	807	0	1	2
209	1	1	1	0	14	807	0	1	0
209	2	1	1	0	14	807	0	1	1
209	3	1	1	0	14	807	0	1	2
210	1	1	1	0	14	807	0	1	0
210	2	1	1	0	14	807	0	1	1
210	3	1	1	0	14	807	0	1	2
211	1	1	1	0	14	807	0	1	0
211	2	1	1	0	14	807	0	1	1
211	3	1	1	0	14	807	0	1	2
212	1	1	1	0	14	807	0	1	0
212	2	1	1	0	14	807	0	1	1
212	3	1	1	0	14	807	0	1	2
213	1	1	1	0	14	807	0	1	0
213	2	1	1	0	14	807	0	1	1
213	3	1	1	0	14	807	0	1	2
214	1	1	1	0	14	807	0	1	0
214	2	1	1	0	14	807	0	1	1
214	3	1	1	0	14	807	0	1	2
215	1	1	1	0	14	807	0	1	0
215	2	1	1	0	14	807	0	1	1
215	3	1	1	0	14	807	0	1	2
216	1	1	1	0	14	807	0	1	0
216	2	1	1	0	14	807	0	1	1
216	3	1	1	0	14	807	0	1	2
217	1	1	1	0	14	807	0	1	0
217	2	1	1	0	14	807	0	1	1
217	3	1	1	0	14	807	0	1	2
218	1	1	1	0	14	807	0	1	0
218	2	1	1	0	14	807	0	1	1
218	3	1	1	0	14	807	0	1	2
219	1	1	1	0	14	807	0	1	0
219	2	1	1	0	14	807	0	1	1
219	3	1	1	0	14	807	0	1	2
220	1	1	1	0	14	807	0	1	0
220	2	1	1	0	14	807	0	1	1
220	3	1	1	0	14	807	0	1	2
221	1	1	1	0	14	807	0	1	0
221	2	1	1	0	14	807	0	1	1
221	3	1	1	0	14	807	0	1	2
222	1	1	1	0	14	807	0	1	0
222	2	1	1	0	14	807	0	1	1
222	3	1	1	0	14	807	0	1	2
223	1	1	1	0	14	807	0	1	0
223	2	1	1	0	14	807	0	1	1
223	3	1	1	0	14	807	0	1	2
224	1	1	1	0	14	807	0	1	0
224	2	1	1	0	14	807	0	1	1
224	3	1	1	0	14	807	0	1	2
225	1	1	1	0	14	807	0	1	0
225	2	1	1	0	14	807	0	1	1
225	3	1	1	0	14	807	0	1	2
226	1	1	1	0	14	807	0	1	0
226	2	1	1	0	14	807	0	1	1
226	3	1	1	0	14	807	0	1	2
227	1	1	1	0	14	807	0	1	0
227	2	1	1	0	14	807	0	1	1
227	3	1	1	0	14	807	0	1	2
228	1	1	1	0	14	807	0	1	0
228	2	1	1	0	14	807	0	1	1
228	3	1	1	0	14	807	0	1	2
229	1	1	1	0	14	807	0	1	0
229	2	1	1	0	14	807	0	1	1
229	3	1	1	0	14	807	0	1	2
230	1	1	1	0	14	807	0	1	0
230	2	1	1	0	14	807	0	1	1
230	3	1	1	0	14	807	0	1	2
231	1	1	1	0	14	807	0	1	0
231	2	1	1	0	14	807	0	1	1
231	3	1	1	0	14	807	0	1	2
232	1	1	1	0	14	807	0	1	0
232	2	1	1	0	14	807	0	1	1
232	3	1	1	0	14	807	0	1	2
233	1	1	1	0	14	807	0	1	0
233	2	1	1	0	14	807	0	1	1
233	3	1	1	0	14	807	0	1	2
234	1	1	1	0	14	807	0	1	0
234	2	1	1	0	14	807	0	1	1
234	3	1	1	0	14	807	0	1	2
235	1	1	1	0	14	807	0	1	0
235	2	1	1	0	14	807	0	1	1
235	3	1	1	0	14	807	0	1	2
236	1	1	1	0	14	807	0	1	0
236	2	1	1	0	14	807	0	1	1
236	3	1	1	0	14	807	0	1	2
237	1	1	1	0	14	807	0	1	0
237	2	1	1	0	14	807	0	1	1
237	3	1	1	0	14	807	0	1	2
238	1	1	1	0	14	807	0	1	0
238	2	1	1	0	14	807	0	1	1
238	3	1	1	0	14	807	0	1	2
239	1	1	1	0	14	807	0	1	0
239	2	1	1	0	14	807	0	1	1
239	3	1	1	0	14	807	0	1	2
240	1	1	1	0	14	807	0	1	0
240	2	1	1	0	14	807	0	1	1
240	3	1	1	0	14	807	0	1	2
241	1	1	1	0	14	807	0	1	0
241	2	1	1	0	14	807	0	1	1
241	3	1	1	0	14	807	0	1	2
242	1	1	1	0	14	807	0	1	0
242	2	1	1	0	14	807	0	1	1
242	3	1	1	0	14	807	0	1	2
243	1	1	1	0	14	807	0	1	0
243	2	1	1	0	14	807	0	1	1
243	3	1	1	0	14	807	0	1	2
244	1	1	1	0	14	807	0	1	0
244	2	1	1	0	14	807	0	1	1
244	3	1	1	0	14	807	0	1	2
245	1	1	1	0	14	807	0	1	0
245	2	1	1	0	14	807	0	1	1
245	3	1	1	0	14	807	0	1	2
246	1	1	1	0	14	807	0	1	0
246	2	1	1	0	14	807	0	1	1
246	3	1	1	0	14	807	0	1	2
247	1	1	1	0	14	807	0	1	0
247	2	1	1	0	14	807	0	1	1
247	3	1	1	0	14	807	0	1	2
248	1	1	1	0	14	807	0	1	0
248	2	1	1	0	14	807	0	1	1
248	3	1	1	0	14	807	0	1	2
249	1	1	1	0	14	807	0	1	0
249	2	1	1	0	14	807	0	1	1
249	3	1	1	0	14	807	0	1	2
250	1	1	1	0	14	807	0	1	0
250	2	1	1	0	14	807	0	1	1
250	3	1	1	0	14	807	0	1	2
251	1	1	1	0	14	807	0	1	0
251	2	1	1	0	14	807	0	1	1
251	3	1	1	0	14	807	0	1	2
252	1	1	1	0	14	807	0	1	0
252	2	1	1	0	14	807	0	1	1
252	3	1	1	0	14	807	0	1	2
253	1	1	1	0	14	807	0	1	0
253	2	1	1	0	14	807	0	1	1
253	3	1	1	0	14	807	0	1	2
254	1	1	1	0	14	807	0	1	0
254	2	1	1	0	14	807	0	1	1
254	3	1	1	0	14	807	0	1	2
255	1	1	1	0	14	807	0	1	0
255	2	1	1	0	14	807	0	1	1
255	3	1	1	0	14	807	0	1	2
256	1	1	1	0	14	807	0	1	0
256	2	1	1	0	14	807	0	1	1
256	3	1	1	0	14	807	0	1	2
257	1	1	1	0	14	807	0	1	0
257	2	1	1	0	14	807	0	1	1
257	3	1	1	0	14	807	0	1	2
258	1	1	1	0	14	807	0	1	0
258	2	1	1	0	14	807	0	1	1
258	3	1	1	0	14	807	0	1	2
259	1	1	1	0	14	807	0	1	0
259	2	1	1	0	14	807	0	1	1
259	3	1	1	0	14	807	0	1	2
260	1	1	1	0	14	807	0	1	0
260	2	1	1	0	14	807	0	1	1
260	3	1	1	0	14	807	0	1	2
261	1	1	1	0	14	807	0	1	0
261	2	1	1	0	14	807	0	1	1
261	3	1	1	0	14	807	0	1	2
262	1	1	1	0	14	807	0	1	0
262	2	1	1	0	14	807	0	1	1
262	3	1	1	0	14	807	0	1	2
263	1	1	1	0	14	807	0	1	0
263	2	1	1	0	14	807	0	1	1
263	3	1	1	0	14	807	0	1	2
