% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.026	1	0	3	7	1	0	85	0
0.027	1	0	3	8	1	0	85	0
0.028	1	0	3	9	1	0	85	0
0.029	1	0	3	10	1	0	85	0
0.03	1	0	4	1	1	0	85	0
0.031	1	0	4	2	1	0	85	0
0.032	1	0	4	3	1	0	85	0
0.033	1	0	4	4	1	0	85	0
0.034	1	0	4	5	1	0	85	0
0.035	1	0	4	6	1	0	85	0
0.036	1	0	4	7	1	0	85	0
0.037	1	0	4	8	1	0	85	0
0.038	1	0	4	9	1	0	85	0
0.039	1	0	4	10	1	0	85	0
0.04	1	0	5	1	1	0	85	0
