% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
8.7	8.75	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.3	2.35	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.25	2.3	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
1.95	2	1	1	1	4	50	48350	50	48350	0.003	0	0.003	0.003	967	0	967	967	
8.75	8.8	1	1	1	4	50	15449	50	15449	0.003	0	0.003	0.003	308.98	0.141421	308	309	
2.35	2.4	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.3	2.35	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2	2.05	1	1	1	4	50	48350	50	48350	0.003	0	0.003	0.003	967	0	967	967	
8.8	8.85	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.4	2.45	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.35	2.4	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.05	2.1	1	1	1	4	49	47383	49	47383	0.00314286	0.001	0.003	0.01	967	0	967	967	
8.85	8.9	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.45	2.5	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.4	2.45	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.1	2.15	1	1	1	4	50	45790	50	45918	0.003	0	0.003	0.003	918.36	27.6108	903	967	
8.9	8.95	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.5	2.55	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.45	2.5	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
8.95	9	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.15	2.2	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.55	2.6	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.5	2.55	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
9	9.05	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.2	2.25	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.6	2.65	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.55	2.6	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
9.05	9.1	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.25	2.3	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.65	2.7	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.6	2.65	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
9.1	9.15	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.3	2.35	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.65	2.7	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.7	2.75	1	1	1	4	50	42590	50	42846	0.003	0	0.003	0.003	856.92	62.0638	775	903	
9.15	9.2	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.35	2.4	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.7	2.75	1	1	1	4	50	42590	50	42846	0.003	0	0.003	0.003	856.92	62.0638	775	903	
2.75	2.8	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.2	9.25	1	1	1	4	50	15449	50	15449	0.003	0	0.003	0.003	308.98	0.141421	308	309	
2.4	2.45	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.75	2.8	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
2.8	2.85	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
9.25	9.3	1	1	1	4	50	15450	50	15450	0.003	0	0.003	0.003	309	0	309	309	
2.45	2.5	1	1	1	4	50	45150	50	45150	0.003	0	0.003	0.003	903	0	903	903	
2.8	2.85	1	1	1	4	50	38750	50	38750	0.003	0	0.003	0.003	775	0	775	775	
