% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
9.203	2	1	921	4	1	0	85	0
9.204	2	1	921	5	1	0	85	0
9.205	2	1	921	6	1	0	85	0
9.206	2	1	921	7	1	0	85	0
9.207	2	1	921	8	1	0	85	0
9.208	2	1	921	9	1	0	85	0
9.209	2	1	921	10	1	0	85	0
9.21	2	1	922	1	1	0	85	0
9.211	2	1	922	2	1	0	85	0
9.212	2	1	922	3	1	0	85	0
9.213	2	1	922	4	1	0	85	0
9.214	2	1	922	5	1	0	85	0
9.215	2	1	922	6	1	0	85	0
9.216	2	1	922	7	1	0	85	0
9.217	2	1	922	8	1	0	85	0
9.218	2	1	922	9	1	0	85	0
9.219	2	1	922	10	1	0	85	0
9.22	2	1	923	1	1	0	85	0
9.221	2	1	923	2	1	0	85	0
9.222	2	1	923	3	1	0	85	0
9.223	2	1	923	4	1	0	85	0
9.224	2	1	923	5	1	0	85	0
9.225	2	1	923	6	1	0	85	0
9.226	2	1	923	7	1	0	85	0
9.227	2	1	923	8	1	0	85	0
9.228	2	1	923	9	1	0	85	0
9.229	2	1	923	10	1	0	85	0
9.23	2	1	924	1	1	0	85	0
9.231	2	1	924	2	1	0	85	0
9.232	2	1	924	3	1	0	85	0
9.233	2	1	924	4	1	0	85	0
9.234	2	1	924	5	1	0	85	0
9.235	2	1	924	6	1	0	85	0
9.236	2	1	924	7	1	0	85	0
9.237	2	1	924	8	1	0	85	0
9.238	2	1	924	9	1	0	85	0
9.239	2	1	924	10	1	0	85	0
9.24	2	1	925	1	1	0	85	0
9.241	2	1	925	2	1	0	85	0
9.242	2	1	925	3	1	0	85	0
9.243	2	1	925	4	1	0	85	0
9.244	2	1	925	5	1	0	85	0
9.245	2	1	925	6	1	0	85	0
9.246	2	1	925	7	1	0	85	0
9.247	2	1	925	8	1	0	85	0
9.248	2	1	925	9	1	0	85	0
9.249	2	1	925	10	1	0	85	0
9.25	2	1	926	1	1	0	85	0
9.251	2	1	926	2	1	0	85	0
9.252	2	1	926	3	1	0	85	0
9.253	2	1	926	4	1	0	85	0
9.254	2	1	926	5	1	0	85	0
9.255	2	1	926	6	1	0	85	0
9.256	2	1	926	7	1	0	85	0
9.257	2	1	926	8	1	0	85	0
9.258	2	1	926	9	1	0	85	0
9.259	2	1	926	10	1	0	85	0
9.26	2	1	927	1	1	0	85	0
9.261	2	1	927	2	1	0	85	0
9.262	2	1	927	3	1	0	85	0
9.263	2	1	927	4	1	0	85	0
9.264	2	1	927	5	1	0	85	0
9.265	2	1	927	6	1	0	85	0
9.266	2	1	927	7	1	0	85	0
9.267	2	1	927	8	1	0	85	0
9.268	2	1	927	9	1	0	85	0
9.269	2	1	927	10	1	0	85	0
9.27	2	1	928	1	1	0	85	0
9.271	2	1	928	2	1	0	85	0
9.272	2	1	928	3	1	0	85	0
9.273	2	1	928	4	1	0	85	0
9.274	2	1	928	5	1	0	85	0
9.275	2	1	928	6	1	0	85	0
9.276	2	1	928	7	1	0	85	0
9.277	2	1	928	8	1	0	85	0
9.278	2	1	928	9	1	0	85	0
9.279	2	1	928	10	1	0	85	0
9.28	2	1	929	1	1	0	85	0
9.281	2	1	929	2	1	0	85	0
9.282	2	1	929	3	1	0	85	0
9.283	2	1	929	4	1	0	85	0
9.284	2	1	929	5	1	0	85	0
9.285	2	1	929	6	1	0	85	0
9.286	2	1	929	7	1	0	85	0
9.287	2	1	929	8	1	0	85	0
9.288	2	1	929	9	1	0	85	0
9.289	2	1	929	10	1	0	85	0
9.29	2	1	930	1	1	0	85	0
9.291	2	1	930	2	1	0	85	0
9.292	2	1	930	3	1	0	85	0
9.293	2	1	930	4	1	0	85	0
9.294	2	1	930	5	1	0	85	0
9.295	2	1	930	6	1	0	85	0
9.296	2	1	930	7	1	0	85	0
9.297	2	1	930	8	1	0	85	0
9.298	2	1	930	9	1	0	85	0
9.299	2	1	930	10	1	0	85	0
9.3	2	1	931	1	1	0	85	0
9.301	2	1	931	2	1	0	85	0
9.302	2	1	931	3	1	0	85	0
9.303	2	1	931	4	1	0	85	0
9.304	2	1	931	5	1	0	85	0
9.305	2	1	931	6	1	0	85	0
9.306	2	1	931	7	1	0	85	0
9.307	2	1	931	8	1	0	85	0
9.308	2	1	931	9	1	0	85	0
9.309	2	1	931	10	1	0	85	0
9.31	2	1	932	1	1	0	85	0
9.311	2	1	932	2	1	0	85	0
9.312	2	1	932	3	1	0	85	0
9.313	2	1	932	4	1	0	85	0
9.314	2	1	932	5	1	0	85	0
9.315	2	1	932	6	1	0	85	0
9.316	2	1	932	7	1	0	85	0
9.317	2	1	932	8	1	0	85	0
9.318	2	1	932	9	1	0	85	0
9.319	2	1	932	10	1	0	85	0
9.32	2	1	933	1	1	0	85	0
9.321	2	1	933	2	1	0	85	0
9.322	2	1	933	3	1	0	85	0
9.323	2	1	933	4	1	0	85	0
9.324	2	1	933	5	1	0	85	0
9.325	2	1	933	6	1	0	85	0
9.326	2	1	933	7	1	0	85	0
9.327	2	1	933	8	1	0	85	0
9.328	2	1	933	9	1	0	85	0
9.329	2	1	933	10	1	0	85	0
9.33	2	1	934	1	1	0	85	0
9.331	2	1	934	2	1	0	85	0
9.332	2	1	934	3	1	0	85	0
9.333	2	1	934	4	1	0	85	0
9.334	2	1	934	5	1	0	85	0
9.335	2	1	934	6	1	0	85	0
9.336	2	1	934	7	1	0	85	0
9.337	2	1	934	8	1	0	85	0
9.338	2	1	934	9	1	0	85	0
9.339	2	1	934	10	1	0	85	0
9.34	2	1	935	1	1	0	85	0
9.341	2	1	935	2	1	0	85	0
9.342	2	1	935	3	1	0	85	0
9.343	2	1	935	4	1	0	85	0
9.344	2	1	935	5	1	0	85	0
9.345	2	1	935	6	1	0	85	0
9.346	2	1	935	7	1	0	85	0
9.347	2	1	935	8	1	0	85	0
9.348	2	1	935	9	1	0	85	0
9.349	2	1	935	10	1	0	85	0
9.35	2	1	936	1	1	0	85	0
9.351	2	1	936	2	1	0	85	0
9.352	2	1	936	3	1	0	85	0
9.353	2	1	936	4	1	0	85	0
9.354	2	1	936	5	1	0	85	0
9.355	2	1	936	6	1	0	85	0
9.356	2	1	936	7	1	0	85	0
9.357	2	1	936	8	1	0	85	0
9.358	2	1	936	9	1	0	85	0
9.359	2	1	936	10	1	0	85	0
9.36	2	1	937	1	1	0	85	0
9.361	2	1	937	2	1	0	85	0
9.362	2	1	937	3	1	0	85	0
9.363	2	1	937	4	1	0	85	0
9.364	2	1	937	5	1	0	85	0
9.365	2	1	937	6	1	0	85	0
9.366	2	1	937	7	1	0	85	0
9.367	2	1	937	8	1	0	85	0
9.368	2	1	937	9	1	0	85	0
9.369	2	1	937	10	1	0	85	0
9.37	2	1	938	1	1	0	85	0
9.371	2	1	938	2	1	0	85	0
9.372	2	1	938	3	1	0	85	0
9.373	2	1	938	4	1	0	85	0
9.374	2	1	938	5	1	0	85	0
9.375	2	1	938	6	1	0	85	0
9.376	2	1	938	7	1	0	85	0
9.377	2	1	938	8	1	0	85	0
9.378	2	1	938	9	1	0	85	0
9.379	2	1	938	10	1	0	85	0
9.38	2	1	939	1	1	0	85	0
9.381	2	1	939	2	1	0	85	0
9.382	2	1	939	3	1	0	85	0
9.383	2	1	939	4	1	0	85	0
9.384	2	1	939	5	1	0	85	0
9.385	2	1	939	6	1	0	85	0
9.386	2	1	939	7	1	0	85	0
9.387	2	1	939	8	1	0	85	0
9.388	2	1	939	9	1	0	85	0
9.389	2	1	939	10	1	0	85	0
9.001	2	1	901	2	1	0	85	0
9.39	2	1	940	1	1	0	85	0
9.002	2	1	901	3	1	0	85	0
9.391	2	1	940	2	1	0	85	0
9.003	2	1	901	4	1	0	85	0
9.392	2	1	940	3	1	0	85	0
9.004	2	1	901	5	1	0	85	0
9.393	2	1	940	4	1	0	85	0
9.005	2	1	901	6	1	0	85	0
9.394	2	1	940	5	1	0	85	0
9.006	2	1	901	7	1	0	85	0
9.395	2	1	940	6	1	0	85	0
9.007	2	1	901	8	1	0	85	0
9.396	2	1	940	7	1	0	85	0
9.008	2	1	901	9	1	0	85	0
9.397	2	1	940	8	1	0	85	0
9.009	2	1	901	10	1	0	85	0
9.398	2	1	940	9	1	0	85	0
9.01	2	1	902	1	1	0	85	0
9.399	2	1	940	10	1	0	85	0
9.011	2	1	902	2	1	0	85	0
9.012	2	1	902	3	1	0	85	0
9.4	2	1	941	1	1	0	85	0
9.013	2	1	902	4	1	0	85	0
9.401	2	1	941	2	1	0	85	0
9.402	2	1	941	3	1	0	85	0
9.014	2	1	902	5	1	0	85	0
9.403	2	1	941	4	1	0	85	0
9.015	2	1	902	6	1	0	85	0
9.404	2	1	941	5	1	0	85	0
9.016	2	1	902	7	1	0	85	0
9.405	2	1	941	6	1	0	85	0
9.017	2	1	902	8	1	0	85	0
9.406	2	1	941	7	1	0	85	0
9.018	2	1	902	9	1	0	85	0
9.407	2	1	941	8	1	0	85	0
9.019	2	1	902	10	1	0	85	0
9.408	2	1	941	9	1	0	85	0
9.02	2	1	903	1	1	0	85	0
9.409	2	1	941	10	1	0	85	0
9.021	2	1	903	2	1	0	85	0
9.41	2	1	942	1	1	0	85	0
9.022	2	1	903	3	1	0	85	0
9.411	2	1	942	2	1	0	85	0
9.023	2	1	903	4	1	0	85	0
9.412	2	1	942	3	1	0	85	0
9.024	2	1	903	5	1	0	85	0
9.413	2	1	942	4	1	0	85	0
9.025	2	1	903	6	1	0	85	0
9.414	2	1	942	5	1	0	85	0
9.026	2	1	903	7	1	0	85	0
9.415	2	1	942	6	1	0	85	0
9.027	2	1	903	8	1	0	85	0
9.416	2	1	942	7	1	0	85	0
9.028	2	1	903	9	1	0	85	0
9.417	2	1	942	8	1	0	85	0
9.029	2	1	903	10	1	0	85	0
9.418	2	1	942	9	1	0	85	0
9.03	2	1	904	1	1	0	85	0
9.419	2	1	942	10	1	0	85	0
9.031	2	1	904	2	1	0	85	0
9.42	2	1	943	1	1	0	85	0
9.032	2	1	904	3	1	0	85	0
9.421	2	1	943	2	1	0	85	0
9.033	2	1	904	4	1	0	85	0
9.422	2	1	943	3	1	0	85	0
9.423	2	1	943	4	1	0	85	0
9.034	2	1	904	5	1	0	85	0
9.424	2	1	943	5	1	0	85	0
9.035	2	1	904	6	1	0	85	0
9.425	2	1	943	6	1	0	85	0
9.036	2	1	904	7	1	0	85	0
9.037	2	1	904	8	1	0	85	0
9.426	2	1	943	7	1	0	85	0
9.038	2	1	904	9	1	0	85	0
9.427	2	1	943	8	1	0	85	0
9.428	2	1	943	9	1	0	85	0
9.039	2	1	904	10	1	0	85	0
9.429	2	1	943	10	1	0	85	0
9.04	2	1	905	1	1	0	85	0
9.041	2	1	905	2	1	0	85	0
9.43	2	1	944	1	1	0	85	0
9.042	2	1	905	3	1	0	85	0
9.431	2	1	944	2	1	0	85	0
9.432	2	1	944	3	1	0	85	0
9.043	2	1	905	4	1	0	85	0
9.433	2	1	944	4	1	0	85	0
9.044	2	1	905	5	1	0	85	0
9.434	2	1	944	5	1	0	85	0
9.045	2	1	905	6	1	0	85	0
9.435	2	1	944	6	1	0	85	0
9.046	2	1	905	7	1	0	85	0
9.436	2	1	944	7	1	0	85	0
9.047	2	1	905	8	1	0	85	0
9.437	2	1	944	8	1	0	85	0
9.048	2	1	905	9	1	0	85	0
9.438	2	1	944	9	1	0	85	0
9.049	2	1	905	10	1	0	85	0
9.439	2	1	944	10	1	0	85	0
9.05	2	1	906	1	1	0	85	0
9.44	2	1	945	1	1	0	85	0
9.051	2	1	906	2	1	0	85	0
9.441	2	1	945	2	1	0	85	0
9.052	2	1	906	3	1	0	85	0
9.053	2	1	906	4	1	0	85	0
9.442	2	1	945	3	1	0	85	0
9.443	2	1	945	4	1	0	85	0
9.054	2	1	906	5	1	0	85	0
9.444	2	1	945	5	1	0	85	0
9.055	2	1	906	6	1	0	85	0
9.445	2	1	945	6	1	0	85	0
9.056	2	1	906	7	1	0	85	0
9.446	2	1	945	7	1	0	85	0
9.057	2	1	906	8	1	0	85	0
9.447	2	1	945	8	1	0	85	0
9.058	2	1	906	9	1	0	85	0
9.059	2	1	906	10	1	0	85	0
9.448	2	1	945	9	1	0	85	0
9.449	2	1	945	10	1	0	85	0
9.06	2	1	907	1	1	0	85	0
9.061	2	1	907	2	1	0	85	0
9.45	2	1	946	1	1	0	85	0
9.062	2	1	907	3	1	0	85	0
9.451	2	1	946	2	1	0	85	0
9.063	2	1	907	4	1	0	85	0
9.452	2	1	946	3	1	0	85	0
9.453	2	1	946	4	1	0	85	0
9.064	2	1	907	5	1	0	85	0
9.454	2	1	946	5	1	0	85	0
9.065	2	1	907	6	1	0	85	0
9.455	2	1	946	6	1	0	85	0
9.066	2	1	907	7	1	0	85	0
9.456	2	1	946	7	1	0	85	0
9.067	2	1	907	8	1	0	85	0
9.457	2	1	946	8	1	0	85	0
9.068	2	1	907	9	1	0	85	0
9.458	2	1	946	9	1	0	85	0
9.069	2	1	907	10	1	0	85	0
9.459	2	1	946	10	1	0	85	0
9.07	2	1	908	1	1	0	85	0
9.46	2	1	947	1	1	0	85	0
9.071	2	1	908	2	1	0	85	0
9.461	2	1	947	2	1	0	85	0
9.072	2	1	908	3	1	0	85	0
9.462	2	1	947	3	1	0	85	0
9.073	2	1	908	4	1	0	85	0
9.463	2	1	947	4	1	0	85	0
9.074	2	1	908	5	1	0	85	0
9.464	2	1	947	5	1	0	85	0
9.075	2	1	908	6	1	0	85	0
9.465	2	1	947	6	1	0	85	0
9.076	2	1	908	7	1	0	85	0
9.466	2	1	947	7	1	0	85	0
9.077	2	1	908	8	1	0	85	0
9.467	2	1	947	8	1	0	85	0
9.078	2	1	908	9	1	0	85	0
9.468	2	1	947	9	1	0	85	0
9.079	2	1	908	10	1	0	85	0
9.469	2	1	947	10	1	0	85	0
9.08	2	1	909	1	1	0	85	0
9.47	2	1	948	1	1	0	85	0
9.081	2	1	909	2	1	0	85	0
9.471	2	1	948	2	1	0	85	0
9.082	2	1	909	3	1	0	85	0
9.472	2	1	948	3	1	0	85	0
9.083	2	1	909	4	1	0	85	0
9.473	2	1	948	4	1	0	85	0
9.084	2	1	909	5	1	0	85	0
9.474	2	1	948	5	1	0	85	0
9.085	2	1	909	6	1	0	85	0
9.475	2	1	948	6	1	0	85	0
9.086	2	1	909	7	1	0	85	0
9.476	2	1	948	7	1	0	85	0
9.087	2	1	909	8	1	0	85	0
9.477	2	1	948	8	1	0	85	0
9.088	2	1	909	9	1	0	85	0
9.478	2	1	948	9	1	0	85	0
9.089	2	1	909	10	1	0	85	0
9.479	2	1	948	10	1	0	85	0
9.09	2	1	910	1	1	0	85	0
9.48	2	1	949	1	1	0	85	0
9.091	2	1	910	2	1	0	85	0
9.481	2	1	949	2	1	0	85	0
9.092	2	1	910	3	1	0	85	0
9.482	2	1	949	3	1	0	85	0
9.093	2	1	910	4	1	0	85	0
9.483	2	1	949	4	1	0	85	0
9.484	2	1	949	5	1	0	85	0
9.094	2	1	910	5	1	0	85	0
9.095	2	1	910	6	1	0	85	0
9.485	2	1	949	6	1	0	85	0
9.096	2	1	910	7	1	0	85	0
9.486	2	1	949	7	1	0	85	0
9.487	2	1	949	8	1	0	85	0
9.097	2	1	910	8	1	0	85	0
9.488	2	1	949	9	1	0	85	0
9.098	2	1	910	9	1	0	85	0
9.489	2	1	949	10	1	0	85	0
9.099	2	1	910	10	1	0	85	0
9.1	2	1	911	1	1	0	85	0
9.49	2	1	950	1	1	0	85	0
9.491	2	1	950	2	1	0	85	0
9.101	2	1	911	2	1	0	85	0
9.492	2	1	950	3	1	0	85	0
9.102	2	1	911	3	1	0	85	0
9.493	2	1	950	4	1	0	85	0
9.103	2	1	911	4	1	0	85	0
9.494	2	1	950	5	1	0	85	0
9.104	2	1	911	5	1	0	85	0
9.495	2	1	950	6	1	0	85	0
9.105	2	1	911	6	1	0	85	0
9.496	2	1	950	7	1	0	85	0
9.106	2	1	911	7	1	0	85	0
9.107	2	1	911	8	1	0	85	0
9.497	2	1	950	8	1	0	85	0
9.108	2	1	911	9	1	0	85	0
9.498	2	1	950	9	1	0	85	0
9.499	2	1	950	10	1	0	85	0
9.109	2	1	911	10	1	0	85	0
9.5	2	1	951	1	1	0	85	0
9.11	2	1	912	1	1	0	85	0
9.111	2	1	912	2	1	0	85	0
9.501	2	1	951	2	1	0	85	0
9.502	2	1	951	3	1	0	85	0
9.112	2	1	912	3	1	0	85	0
9.503	2	1	951	4	1	0	85	0
9.113	2	1	912	4	1	0	85	0
9.114	2	1	912	5	1	0	85	0
9.504	2	1	951	5	1	0	85	0
9.115	2	1	912	6	1	0	85	0
9.505	2	1	951	6	1	0	85	0
9.116	2	1	912	7	1	0	85	0
9.506	2	1	951	7	1	0	85	0
9.507	2	1	951	8	1	0	85	0
9.117	2	1	912	8	1	0	85	0
9.118	2	1	912	9	1	0	85	0
9.508	2	1	951	9	1	0	85	0
9.119	2	1	912	10	1	0	85	0
9.509	2	1	951	10	1	0	85	0
9.51	2	1	952	1	1	0	85	0
9.12	2	1	913	1	1	0	85	0
9.511	2	1	952	2	1	0	85	0
9.121	2	1	913	2	1	0	85	0
9.512	2	1	952	3	1	0	85	0
9.122	2	1	913	3	1	0	85	0
9.513	2	1	952	4	1	0	85	0
9.123	2	1	913	4	1	0	85	0
9.514	2	1	952	5	1	0	85	0
9.124	2	1	913	5	1	0	85	0
9.515	2	1	952	6	1	0	85	0
9.125	2	1	913	6	1	0	85	0
9.516	2	1	952	7	1	0	85	0
9.126	2	1	913	7	1	0	85	0
9.517	2	1	952	8	1	0	85	0
9.127	2	1	913	8	1	0	85	0
9.518	2	1	952	9	1	0	85	0
9.128	2	1	913	9	1	0	85	0
9.519	2	1	952	10	1	0	85	0
9.129	2	1	913	10	1	0	85	0
9.52	2	1	953	1	1	0	85	0
9.13	2	1	914	1	1	0	85	0
9.521	2	1	953	2	1	0	85	0
9.131	2	1	914	2	1	0	85	0
9.522	2	1	953	3	1	0	85	0
9.132	2	1	914	3	1	0	85	0
9.523	2	1	953	4	1	0	85	0
9.133	2	1	914	4	1	0	85	0
9.524	2	1	953	5	1	0	85	0
9.134	2	1	914	5	1	0	85	0
9.525	2	1	953	6	1	0	85	0
9.135	2	1	914	6	1	0	85	0
9.526	2	1	953	7	1	0	85	0
9.136	2	1	914	7	1	0	85	0
9.527	2	1	953	8	1	0	85	0
9.137	2	1	914	8	1	0	85	0
9.528	2	1	953	9	1	0	85	0
9.138	2	1	914	9	1	0	85	0
9.529	2	1	953	10	1	0	85	0
9.139	2	1	914	10	1	0	85	0
9.53	2	1	954	1	1	0	85	0
9.14	2	1	915	1	1	0	85	0
9.531	2	1	954	2	1	0	85	0
9.141	2	1	915	2	1	0	85	0
9.532	2	1	954	3	1	0	85	0
9.533	2	1	954	4	1	0	85	0
9.142	2	1	915	3	1	0	85	0
9.534	2	1	954	5	1	0	85	0
9.143	2	1	915	4	1	0	85	0
9.535	2	1	954	6	1	0	85	0
9.144	2	1	915	5	1	0	85	0
9.536	2	1	954	7	1	0	85	0
9.145	2	1	915	6	1	0	85	0
9.537	2	1	954	8	1	0	85	0
9.146	2	1	915	7	1	0	85	0
9.147	2	1	915	8	1	0	85	0
9.538	2	1	954	9	1	0	85	0
9.539	2	1	954	10	1	0	85	0
9.148	2	1	915	9	1	0	85	0
9.54	2	1	955	1	1	0	85	0
9.149	2	1	915	10	1	0	85	0
9.541	2	1	955	2	1	0	85	0
9.15	2	1	916	1	1	0	85	0
9.542	2	1	955	3	1	0	85	0
9.151	2	1	916	2	1	0	85	0
9.543	2	1	955	4	1	0	85	0
9.152	2	1	916	3	1	0	85	0
9.544	2	1	955	5	1	0	85	0
9.153	2	1	916	4	1	0	85	0
9.545	2	1	955	6	1	0	85	0
9.154	2	1	916	5	1	0	85	0
9.546	2	1	955	7	1	0	85	0
9.155	2	1	916	6	1	0	85	0
9.547	2	1	955	8	1	0	85	0
9.156	2	1	916	7	1	0	85	0
9.548	2	1	955	9	1	0	85	0
9.157	2	1	916	8	1	0	85	0
9.158	2	1	916	9	1	0	85	0
9.549	2	1	955	10	1	0	85	0
9.55	2	1	956	1	1	0	85	0
9.159	2	1	916	10	1	0	85	0
9.551	2	1	956	2	1	0	85	0
9.16	2	1	917	1	1	0	85	0
9.552	2	1	956	3	1	0	85	0
9.161	2	1	917	2	1	0	85	0
9.553	2	1	956	4	1	0	85	0
9.162	2	1	917	3	1	0	85	0
9.554	2	1	956	5	1	0	85	0
9.163	2	1	917	4	1	0	85	0
9.555	2	1	956	6	1	0	85	0
9.164	2	1	917	5	1	0	85	0
9.165	2	1	917	6	1	0	85	0
9.556	2	1	956	7	1	0	85	0
9.166	2	1	917	7	1	0	85	0
9.557	2	1	956	8	1	0	85	0
9.558	2	1	956	9	1	0	85	0
9.167	2	1	917	8	1	0	85	0
9.559	2	1	956	10	1	0	85	0
9.168	2	1	917	9	1	0	85	0
9.56	2	1	957	1	1	0	85	0
9.169	2	1	917	10	1	0	85	0
9.561	2	1	957	2	1	0	85	0
9.17	2	1	918	1	1	0	85	0
9.562	2	1	957	3	1	0	85	0
9.171	2	1	918	2	1	0	85	0
9.563	2	1	957	4	1	0	85	0
9.172	2	1	918	3	1	0	85	0
9.564	2	1	957	5	1	0	85	0
9.173	2	1	918	4	1	0	85	0
9.565	2	1	957	6	1	0	85	0
9.174	2	1	918	5	1	0	85	0
9.566	2	1	957	7	1	0	85	0
9.175	2	1	918	6	1	0	85	0
9.567	2	1	957	8	1	0	85	0
9.176	2	1	918	7	1	0	85	0
9.568	2	1	957	9	1	0	85	0
9.177	2	1	918	8	1	0	85	0
9.569	2	1	957	10	1	0	85	0
9.178	2	1	918	9	1	0	85	0
9.57	2	1	958	1	1	0	85	0
9.179	2	1	918	10	1	0	85	0
9.571	2	1	958	2	1	0	85	0
9.18	2	1	919	1	1	0	85	0
9.572	2	1	958	3	1	0	85	0
9.181	2	1	919	2	1	0	85	0
9.573	2	1	958	4	1	0	85	0
9.182	2	1	919	3	1	0	85	0
9.574	2	1	958	5	1	0	85	0
9.183	2	1	919	4	1	0	85	0
9.575	2	1	958	6	1	0	85	0
9.184	2	1	919	5	1	0	85	0
9.576	2	1	958	7	1	0	85	0
9.185	2	1	919	6	1	0	85	0
9.577	2	1	958	8	1	0	85	0
9.186	2	1	919	7	1	0	85	0
9.578	2	1	958	9	1	0	85	0
9.187	2	1	919	8	1	0	85	0
9.579	2	1	958	10	1	0	85	0
9.188	2	1	919	9	1	0	85	0
9.58	2	1	959	1	1	0	85	0
9.189	2	1	919	10	1	0	85	0
9.581	2	1	959	2	1	0	85	0
9.19	2	1	920	1	1	0	85	0
9.582	2	1	959	3	1	0	85	0
9.583	2	1	959	4	1	0	85	0
9.191	2	1	920	2	1	0	85	0
9.584	2	1	959	5	1	0	85	0
9.192	2	1	920	3	1	0	85	0
9.193	2	1	920	4	1	0	85	0
9.585	2	1	959	6	1	0	85	0
9.586	2	1	959	7	1	0	85	0
9.194	2	1	920	5	1	0	85	0
9.195	2	1	920	6	1	0	85	0
9.587	2	1	959	8	1	0	85	0
9.196	2	1	920	7	1	0	85	0
9.588	2	1	959	9	1	0	85	0
9.197	2	1	920	8	1	0	85	0
9.589	2	1	959	10	1	0	85	0
9.198	2	1	920	9	1	0	85	0
9.59	2	1	960	1	1	0	85	0
9.591	2	1	960	2	1	0	85	0
9.199	2	1	920	10	1	0	85	0
9.592	2	1	960	3	1	0	85	0
9.2	2	1	921	1	1	0	85	0
9.593	2	1	960	4	1	0	85	0
9.201	2	1	921	2	1	0	85	0
9.594	2	1	960	5	1	0	85	0
9.202	2	1	921	3	1	0	85	0
9.595	2	1	960	6	1	0	85	0
9.203	2	1	921	4	1	0	85	0
9.596	2	1	960	7	1	0	85	0
9.204	2	1	921	5	1	0	85	0
9.597	2	1	960	8	1	0	85	0
9.205	2	1	921	6	1	0	85	0
9.598	2	1	960	9	1	0	85	0
9.206	2	1	921	7	1	0	85	0
9.599	2	1	960	10	1	0	85	0
9.207	2	1	921	8	1	0	85	0
9.6	2	1	961	1	1	0	85	0
9.208	2	1	921	9	1	0	85	0
9.601	2	1	961	2	1	0	85	0
9.209	2	1	921	10	1	0	85	0
9.602	2	1	961	3	1	0	85	0
9.21	2	1	922	1	1	0	85	0
9.603	2	1	961	4	1	0	85	0
9.211	2	1	922	2	1	0	85	0
9.604	2	1	961	5	1	0	85	0
9.212	2	1	922	3	1	0	85	0
9.605	2	1	961	6	1	0	85	0
9.213	2	1	922	4	1	0	85	0
9.606	2	1	961	7	1	0	85	0
9.214	2	1	922	5	1	0	85	0
16.666	1	1	1667	7	2	0	85	0
9.607	2	1	961	8	1	0	85	0
9.215	2	1	922	6	1	0	85	0
16.667	1	1	1667	8	2	0	85	0
9.608	2	1	961	9	1	0	85	0
16.668	1	1	1667	9	2	0	85	0
9.216	2	1	922	7	1	0	85	0
9.609	2	1	961	10	1	0	85	0
16.669	1	1	1667	10	2	0	85	0
9.217	2	1	922	8	1	0	85	0
16.67	1	1	1668	1	2	0	85	0
9.61	2	1	962	1	1	0	85	0
9.218	2	1	922	9	1	0	85	0
16.671	1	1	1668	2	2	0	85	0
9.611	2	1	962	2	1	0	85	0
16.672	1	1	1668	3	2	0	85	0
9.219	2	1	922	10	1	0	85	0
9.612	2	1	962	3	1	0	85	0
16.673	1	1	1668	4	2	0	85	0
9.22	2	1	923	1	1	0	85	0
9.613	2	1	962	4	1	0	85	0
16.674	1	1	1668	5	2	0	85	0
9.221	2	1	923	2	1	0	85	0
9.614	2	1	962	5	1	0	85	0
16.675	1	1	1668	6	2	0	85	0
9.222	2	1	923	3	1	0	85	0
9.615	2	1	962	6	1	0	85	0
16.676	1	1	1668	7	2	0	85	0
9.223	2	1	923	4	1	0	85	0
16.677	1	1	1668	8	2	0	85	0
9.616	2	1	962	7	1	0	85	0
9.224	2	1	923	5	1	0	85	0
16.678	1	1	1668	9	2	0	85	0
9.617	2	1	962	8	1	0	85	0
16.679	1	1	1668	10	2	0	85	0
9.225	2	1	923	6	1	0	85	0
9.618	2	1	962	9	1	0	85	0
16.68	1	1	1669	1	2	0	85	0
9.226	2	1	923	7	1	0	85	0
9.619	2	1	962	10	1	0	85	0
16.681	1	1	1669	2	2	0	85	0
9.227	2	1	923	8	1	0	85	0
16.682	1	1	1669	3	2	0	85	0
9.62	2	1	963	1	1	0	85	0
9.621	2	1	963	2	1	0	85	0
9.228	2	1	923	9	1	0	85	0
9.229	2	1	923	10	1	0	85	0
9.622	2	1	963	3	1	0	85	0
16.685	1	1	1669	6	2	0	85	0
16.686	1	1	1669	7	2	0	85	0
9.23	2	1	924	1	1	0	85	0
9.623	2	1	963	4	1	0	85	0
16.687	1	1	1669	8	2	0	85	0
9.231	2	1	924	2	1	0	85	0
9.624	2	1	963	5	1	0	85	0
9.625	2	1	963	6	1	0	85	0
9.232	2	1	924	3	1	0	85	0
16.689	1	1	1669	10	2	0	85	0
9.233	2	1	924	4	1	0	85	0
9.626	2	1	963	7	1	0	85	0
9.234	2	1	924	5	1	0	85	0
9.627	2	1	963	8	1	0	85	0
16.692	1	1	1670	3	2	0	85	0
9.628	2	1	963	9	1	0	85	0
9.235	2	1	924	6	1	0	85	0
16.693	1	1	1670	4	2	0	85	0
9.236	2	1	924	7	1	0	85	0
9.629	2	1	963	10	1	0	85	0
16.694	1	1	1670	5	2	0	85	0
9.237	2	1	924	8	1	0	85	0
9.63	2	1	964	1	1	0	85	0
9.631	2	1	964	2	1	0	85	0
9.238	2	1	924	9	1	0	85	0
9.632	2	1	964	3	1	0	85	0
9.239	2	1	924	10	1	0	85	0
9.633	2	1	964	4	1	0	85	0
9.24	2	1	925	1	1	0	85	0
9.634	2	1	964	5	1	0	85	0
9.241	2	1	925	2	1	0	85	0
