% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.193	1	0	20	4	1	14	157	0
0.193	1	0	20	4	2	8	85	0
0.193	1	0	20	4	3	12	125	0
0.193	1	0	20	4	4	2	26	0
0.193	1	0	20	4	6	28	469	0
0.194	1	0	20	5	1	14	157	0
0.194	1	0	20	5	2	8	85	0
0.194	1	0	20	5	3	12	125	0
0.194	1	0	20	5	4	2	26	0
0.194	1	0	20	5	6	28	469	0
0.195	1	0	20	6	1	14	157	0
0.195	1	0	20	6	2	8	85	0
0.195	1	0	20	6	3	12	125	0
0.195	1	0	20	6	4	2	26	0
0.195	1	0	20	6	6	28	469	0
0.196	1	0	20	7	1	14	157	0
0.196	1	0	20	7	2	8	85	0
0.196	1	0	20	7	3	12	125	0
0.196	1	0	20	7	4	2	26	0
0.196	1	0	20	7	6	28	469	0
0.197	1	0	20	8	1	14	157	0
0.197	1	0	20	8	2	8	85	0
0.197	1	0	20	8	3	12	125	0
0.197	1	0	20	8	4	2	26	0
0.197	1	0	20	8	6	28	469	0
0.198	1	0	20	9	1	14	157	0
0.198	1	0	20	9	2	8	85	0
0.198	1	0	20	9	3	12	125	0
0.198	1	0	20	9	4	2	26	0
0.198	1	0	20	9	6	28	469	0
0.199	1	0	20	10	1	14	157	0
0.199	1	0	20	10	2	8	85	0
0.199	1	0	20	10	3	12	125	0
0.199	1	0	20	10	4	2	26	0
0.199	1	0	20	10	6	28	469	0
0.2	1	0	21	1	1	14	157	0
0.2	1	0	21	1	2	8	85	0
0.2	1	0	21	1	3	12	125	0
0.2	1	0	21	1	4	2	26	0
0.2	1	0	21	1	6	28	469	0
0.201	1	0	21	2	1	14	157	0
0.201	1	0	21	2	2	8	85	0
0.201	1	0	21	2	3	12	125	0
0.201	1	0	21	2	4	2	26	0
0.201	1	0	21	2	6	28	469	0
0.202	1	0	21	3	1	14	157	0
0.202	1	0	21	3	2	8	85	0
0.202	1	0	21	3	3	12	125	0
0.202	1	0	21	3	4	2	26	0
0.202	1	0	21	3	6	28	469	0
0.203	1	0	21	4	1	14	157	0
0.203	1	0	21	4	2	8	85	0
0.203	1	0	21	4	3	12	125	0
0.203	1	0	21	4	4	2	26	0
0.203	1	0	21	4	6	28	469	0
0.204	1	0	21	5	1	14	157	0
0.204	1	0	21	5	2	8	85	0
0.204	1	0	21	5	3	12	125	0
0.204	1	0	21	5	4	2	26	0
0.204	1	0	21	5	6	28	469	0
0.205	1	0	21	6	1	14	157	0
0.205	1	0	21	6	2	8	85	0
0.205	1	0	21	6	3	12	125	0
0.205	1	0	21	6	4	2	26	0
0.205	1	0	21	6	6	28	469	0
0.206	1	0	21	7	1	14	157	0
0.206	1	0	21	7	2	8	85	0
0.206	1	0	21	7	3	12	125	0
0.206	1	0	21	7	4	2	26	0
0.206	1	0	21	7	6	28	469	0
0.207	1	0	21	8	1	14	157	0
0.207	1	0	21	8	2	8	85	0
0.207	1	0	21	8	3	12	125	0
0.207	1	0	21	8	4	2	26	0
0.207	1	0	21	8	6	28	469	0
0.208	1	0	21	9	1	14	157	0
0.208	1	0	21	9	2	8	85	0
0.208	1	0	21	9	3	12	125	0
0.208	1	0	21	9	4	2	26	0
0.208	1	0	21	9	6	28	469	0
0.209	1	0	21	10	1	14	157	0
0.209	1	0	21	10	2	8	85	0
0.209	1	0	21	10	3	12	125	0
0.209	1	0	21	10	4	2	26	0
0.209	1	0	21	10	6	28	469	0
0.21	1	0	22	1	1	14	157	0
0.21	1	0	22	1	2	8	85	0
0.21	1	0	22	1	3	12	125	0
0.21	1	0	22	1	4	2	26	0
0.21	1	0	22	1	6	28	469	0
0.211	1	0	22	2	1	14	157	0
0.211	1	0	22	2	2	8	85	0
0.211	1	0	22	2	3	12	125	0
0.211	1	0	22	2	4	2	26	0
0.211	1	0	22	2	6	28	469	0
0.212	1	0	22	3	1	14	157	0
0.212	1	0	22	3	2	8	85	0
0.212	1	0	22	3	3	12	125	0
0.212	1	0	22	3	4	2	26	0
0.212	1	0	22	3	6	28	469	0
0.213	1	0	22	4	1	14	157	0
0.213	1	0	22	4	2	8	85	0
0.213	1	0	22	4	3	12	125	0
0.213	1	0	22	4	4	2	26	0
0.213	1	0	22	4	6	28	469	0
0.214	1	0	22	5	1	14	157	0
0.214	1	0	22	5	2	8	85	0
0.214	1	0	22	5	3	12	125	0
0.214	1	0	22	5	4	2	26	0
0.214	1	0	22	5	6	28	469	0
0.215	1	0	22	6	1	14	157	0
0.215	1	0	22	6	2	8	85	0
0.215	1	0	22	6	3	12	125	0
0.215	1	0	22	6	4	2	26	0
0.215	1	0	22	6	6	28	469	0
0.216	1	0	22	7	1	14	157	0
0.216	1	0	22	7	2	8	85	0
0.216	1	0	22	7	3	12	125	0
0.216	1	0	22	7	4	2	26	0
0.216	1	0	22	7	6	28	469	0
0.217	1	0	22	8	1	14	157	0
0.217	1	0	22	8	2	8	85	0
0.217	1	0	22	8	3	12	125	0
0.217	1	0	22	8	4	2	26	0
0.217	1	0	22	8	6	28	469	0
0.218	1	0	22	9	1	14	157	0
0.218	1	0	22	9	2	8	85	0
0.218	1	0	22	9	3	12	125	0
0.218	1	0	22	9	4	2	26	0
0.218	1	0	22	9	6	28	469	0
0.219	1	0	22	10	1	14	157	0
0.219	1	0	22	10	2	8	85	0
0.219	1	0	22	10	3	12	125	0
0.219	1	0	22	10	4	2	26	0
0.219	1	0	22	10	6	28	469	0
0.22	1	0	23	1	1	14	157	0
0.22	1	0	23	1	2	8	85	0
0.22	1	0	23	1	3	12	125	0
0.22	1	0	23	1	4	2	26	0
0.22	1	0	23	1	6	28	469	0
0.221	1	0	23	2	1	14	157	0
0.221	1	0	23	2	2	8	85	0
0.221	1	0	23	2	3	12	125	0
0.221	1	0	23	2	4	2	26	0
0.221	1	0	23	2	6	28	469	0
0.222	1	0	23	3	1	14	157	0
0.222	1	0	23	3	2	8	85	0
0.222	1	0	23	3	3	12	125	0
0.222	1	0	23	3	4	2	26	0
0.222	1	0	23	3	6	28	469	0
0.223	1	0	23	4	1	14	157	0
0.223	1	0	23	4	2	8	85	0
0.223	1	0	23	4	3	12	125	0
0.223	1	0	23	4	4	2	26	0
0.223	1	0	23	4	6	28	469	0
0.224	1	0	23	5	1	14	157	0
0.224	1	0	23	5	2	8	85	0
0.224	1	0	23	5	3	12	125	0
0.224	1	0	23	5	4	2	26	0
0.224	1	0	23	5	6	28	469	0
0.225	1	0	23	6	1	14	157	0
0.225	1	0	23	6	2	8	85	0
0.225	1	0	23	6	3	12	125	0
0.225	1	0	23	6	4	2	26	0
0.225	1	0	23	6	6	28	469	0
0.226	1	0	23	7	1	14	157	0
0.226	1	0	23	7	2	8	85	0
0.226	1	0	23	7	3	12	125	0
0.226	1	0	23	7	4	2	26	0
0.226	1	0	23	7	6	28	469	0
0.227	1	0	23	8	1	14	157	0
0.227	1	0	23	8	2	8	85	0
0.227	1	0	23	8	3	12	125	0
0.227	1	0	23	8	4	2	26	0
0.227	1	0	23	8	6	28	469	0
0.228	1	0	23	9	1	14	157	0
0.228	1	0	23	9	2	8	85	0
0.228	1	0	23	9	3	12	125	0
0.228	1	0	23	9	4	2	26	0
0.228	1	0	23	9	6	28	469	0
0.229	1	0	23	10	1	14	157	0
0.229	1	0	23	10	2	8	85	0
0.229	1	0	23	10	3	12	125	0
0.229	1	0	23	10	4	2	26	0
0.229	1	0	23	10	6	28	469	0
0.23	1	0	24	1	1	14	157	0
0.23	1	0	24	1	2	8	85	0
0.23	1	0	24	1	3	12	125	0
0.23	1	0	24	1	4	2	26	0
0.23	1	0	24	1	6	28	469	0
0.231	1	0	24	2	1	14	157	0
0.231	1	0	24	2	2	8	85	0
0.231	1	0	24	2	3	12	125	0
0.231	1	0	24	2	4	2	26	0
0.231	1	0	24	2	6	28	469	0
0.232	1	0	24	3	1	14	157	0
0.232	1	0	24	3	2	8	85	0
0.232	1	0	24	3	3	12	125	0
0.232	1	0	24	3	4	2	26	0
0.232	1	0	24	3	6	28	469	0
0.233	1	0	24	4	1	14	157	0
0.233	1	0	24	4	2	8	85	0
0.233	1	0	24	4	3	12	125	0
0.233	1	0	24	4	4	2	26	0
0.233	1	0	24	4	6	28	469	0
0.234	1	0	24	5	1	14	157	0
0.234	1	0	24	5	2	8	85	0
0.234	1	0	24	5	3	12	125	0
0.234	1	0	24	5	4	2	26	0
0.234	1	0	24	5	6	28	469	0
0.235	1	0	24	6	1	14	157	0
0.235	1	0	24	6	2	8	85	0
0.235	1	0	24	6	3	12	125	0
0.235	1	0	24	6	4	2	26	0
0.235	1	0	24	6	6	28	469	0
0.236	1	0	24	7	1	14	157	0
0.236	1	0	24	7	2	8	85	0
0.236	1	0	24	7	3	12	125	0
0.236	1	0	24	7	4	2	26	0
0.236	1	0	24	7	6	28	469	0
0.237	1	0	24	8	1	14	157	0
0.237	1	0	24	8	2	8	85	0
0.237	1	0	24	8	3	12	125	0
0.237	1	0	24	8	4	2	26	0
0.237	1	0	24	8	6	28	469	0
0.238	1	0	24	9	1	14	157	0
0.238	1	0	24	9	2	8	85	0
0.238	1	0	24	9	3	12	125	0
0.238	1	0	24	9	4	2	26	0
0.238	1	0	24	9	6	28	469	0
0.239	1	0	24	10	1	14	157	0
0.239	1	0	24	10	2	8	85	0
0.239	1	0	24	10	3	12	125	0
0.239	1	0	24	10	4	2	26	0
0.239	1	0	24	10	6	28	469	0
0.24	1	0	25	1	1	14	157	0
0.24	1	0	25	1	2	8	85	0
0.24	1	0	25	1	3	12	125	0
0.24	1	0	25	1	4	2	26	0
0.24	1	0	25	1	6	28	469	0
0.241	1	0	25	2	1	14	157	0
0.241	1	0	25	2	2	8	85	0
0.241	1	0	25	2	3	12	125	0
0.241	1	0	25	2	4	2	26	0
0.241	1	0	25	2	6	28	469	0
0.242	1	0	25	3	1	14	157	0
0.242	1	0	25	3	2	8	85	0
0.242	1	0	25	3	3	12	125	0
0.242	1	0	25	3	4	2	26	0
0.242	1	0	25	3	6	28	469	0
0.243	1	0	25	4	1	14	157	0
0.243	1	0	25	4	2	8	85	0
0.243	1	0	25	4	3	12	125	0
0.243	1	0	25	4	4	2	26	0
0.243	1	0	25	4	6	28	469	0
0.244	1	0	25	5	1	14	157	0
0.244	1	0	25	5	2	8	85	0
0.244	1	0	25	5	3	12	125	0
0.244	1	0	25	5	4	2	26	0
0.244	1	0	25	5	6	28	469	0
0.245	1	0	25	6	1	14	157	0
0.245	1	0	25	6	2	8	85	0
0.245	1	0	25	6	3	12	125	0
0.245	1	0	25	6	4	2	26	0
0.245	1	0	25	6	6	28	469	0
0.246	1	0	25	7	1	14	157	0
0.246	1	0	25	7	2	8	85	0
0.246	1	0	25	7	3	12	125	0
0.246	1	0	25	7	4	2	26	0
0.246	1	0	25	7	6	28	469	0
0.247	1	0	25	8	1	14	157	0
0.247	1	0	25	8	2	8	85	0
0.247	1	0	25	8	3	12	125	0
0.247	1	0	25	8	4	2	26	0
0.247	1	0	25	8	6	28	469	0
0.248	1	0	25	9	1	14	157	0
0.248	1	0	25	9	2	8	85	0
0.248	1	0	25	9	3	12	125	0
0.248	1	0	25	9	4	2	26	0
0.248	1	0	25	9	6	28	469	0
0.249	1	0	25	10	1	14	157	0
0.249	1	0	25	10	2	8	85	0
0.249	1	0	25	10	3	12	125	0
0.249	1	0	25	10	4	2	26	0
0.249	1	0	25	10	6	28	469	0
0.25	1	0	26	1	1	14	157	0
0.25	1	0	26	1	2	8	85	0
0.25	1	0	26	1	3	12	125	0
0.25	1	0	26	1	4	2	26	0
0.25	1	0	26	1	6	28	469	0
0.251	1	0	26	2	1	14	157	0
0.251	1	0	26	2	2	8	85	0
0.251	1	0	26	2	3	12	125	0
0.251	1	0	26	2	4	2	26	0
0.251	1	0	26	2	6	28	469	0
0.252	1	0	26	3	1	14	157	0
0.252	1	0	26	3	2	8	85	0
0.252	1	0	26	3	3	12	125	0
0.252	1	0	26	3	4	2	26	0
0.252	1	0	26	3	6	28	469	0
0.253	1	0	26	4	1	14	157	0
0.253	1	0	26	4	2	8	85	0
0.253	1	0	26	4	3	12	125	0
0.253	1	0	26	4	4	2	26	0
0.253	1	0	26	4	6	28	469	0
0.254	1	0	26	5	1	14	157	0
0.254	1	0	26	5	2	8	85	0
0.254	1	0	26	5	3	12	125	0
0.254	1	0	26	5	4	2	26	0
0.254	1	0	26	5	6	28	469	0
0.255	1	0	26	6	1	14	157	0
0.255	1	0	26	6	2	8	85	0
0.255	1	0	26	6	3	12	125	0
0.255	1	0	26	6	4	2	26	0
0.255	1	0	26	6	6	28	469	0
0.256	1	0	26	7	1	14	157	0
0.256	1	0	26	7	2	8	85	0
0.256	1	0	26	7	3	12	125	0
0.256	1	0	26	7	4	2	26	0
0.256	1	0	26	7	6	28	469	0
0.257	1	0	26	8	1	14	157	0
0.257	1	0	26	8	2	8	85	0
0.257	1	0	26	8	3	12	125	0
0.257	1	0	26	8	4	2	26	0
0.257	1	0	26	8	6	28	469	0
0.258	1	0	26	9	1	14	157	0
0.258	1	0	26	9	2	8	85	0
0.258	1	0	26	9	3	12	125	0
0.258	1	0	26	9	4	2	26	0
0.258	1	0	26	9	6	28	469	0
0.259	1	0	26	10	1	14	157	0
0.259	1	0	26	10	2	8	85	0
0.259	1	0	26	10	3	12	125	0
0.259	1	0	26	10	4	2	26	0
0.259	1	0	26	10	6	28	469	0
0.26	1	0	27	1	1	14	157	0
0.26	1	0	27	1	2	8	85	0
0.26	1	0	27	1	3	12	125	0
0.26	1	0	27	1	4	2	26	0
0.26	1	0	27	1	6	28	469	0
0.261	1	0	27	2	1	14	157	0
0.261	1	0	27	2	2	8	85	0
0.261	1	0	27	2	3	12	125	0
0.261	1	0	27	2	4	2	26	0
0.261	1	0	27	2	6	28	469	0
0.262	1	0	27	3	1	14	157	0
0.262	1	0	27	3	2	8	85	0
0.262	1	0	27	3	3	12	125	0
0.262	1	0	27	3	4	2	26	0
0.262	1	0	27	3	6	28	469	0
0.263	1	0	27	4	1	14	157	0
0.263	1	0	27	4	2	8	85	0
0.263	1	0	27	4	3	12	125	0
0.263	1	0	27	4	4	2	26	0
0.263	1	0	27	4	6	28	469	0
0.264	1	0	27	5	1	14	157	0
0.264	1	0	27	5	2	8	85	0
0.264	1	0	27	5	3	12	125	0
0.264	1	0	27	5	4	2	26	0
0.264	1	0	27	5	6	28	469	0
0.265	1	0	27	6	1	14	157	0
0.265	1	0	27	6	2	8	85	0
0.265	1	0	27	6	3	12	125	0
0.265	1	0	27	6	4	2	26	0
0.265	1	0	27	6	6	28	469	0
0.266	1	0	27	7	1	14	157	0
0.266	1	0	27	7	2	8	85	0
0.266	1	0	27	7	3	12	125	0
0.266	1	0	27	7	4	2	26	0
0.266	1	0	27	7	6	28	469	0
0.267	1	0	27	8	1	14	157	0
0.267	1	0	27	8	2	8	85	0
0.267	1	0	27	8	3	12	125	0
0.267	1	0	27	8	4	2	26	0
0.267	1	0	27	8	6	28	469	0
0.268	1	0	27	9	1	14	157	0
0.268	1	0	27	9	2	8	85	0
0.268	1	0	27	9	3	12	125	0
0.268	1	0	27	9	4	2	26	0
0.268	1	0	27	9	6	28	469	0
0.269	1	0	27	10	1	14	157	0
0.269	1	0	27	10	2	8	85	0
0.269	1	0	27	10	3	12	125	0
0.269	1	0	27	10	4	2	26	0
0.269	1	0	27	10	6	28	469	0
0.27	1	0	28	1	1	14	157	0
0.27	1	0	28	1	2	8	85	0
0.27	1	0	28	1	3	12	125	0
0.27	1	0	28	1	4	2	26	0
0.27	1	0	28	1	6	28	469	0
0.271	1	0	28	2	1	14	157	0
0.271	1	0	28	2	2	8	85	0
0.271	1	0	28	2	3	12	125	0
0.271	1	0	28	2	4	2	26	0
0.271	1	0	28	2	6	28	469	0
0.272	1	0	28	3	1	14	157	0
0.272	1	0	28	3	2	8	85	0
0.272	1	0	28	3	3	12	125	0
0.272	1	0	28	3	4	2	26	0
0.272	1	0	28	3	6	28	469	0
0.273	1	0	28	4	1	14	157	0
0.273	1	0	28	4	2	8	85	0
0.273	1	0	28	4	3	12	125	0
0.273	1	0	28	4	4	2	26	0
0.273	1	0	28	4	6	28	469	0
0.274	1	0	28	5	1	14	157	0
0.274	1	0	28	5	2	8	85	0
0.274	1	0	28	5	3	12	125	0
0.274	1	0	28	5	4	2	26	0
0.274	1	0	28	5	6	28	469	0
0.275	1	0	28	6	1	14	157	0
0.275	1	0	28	6	2	8	85	0
0.275	1	0	28	6	3	12	125	0
0.275	1	0	28	6	4	2	26	0
0.275	1	0	28	6	6	28	469	0
0.276	1	0	28	7	1	14	157	0
0.276	1	0	28	7	2	8	85	0
0.276	1	0	28	7	3	12	125	0
0.276	1	0	28	7	4	2	26	0
0.276	1	0	28	7	6	28	469	0
0.277	1	0	28	8	1	14	157	0
0.277	1	0	28	8	2	8	85	0
0.277	1	0	28	8	3	12	125	0
0.277	1	0	28	8	4	2	26	0
0.277	1	0	28	8	6	28	469	0
0.278	1	0	28	9	1	14	157	0
0.278	1	0	28	9	2	8	85	0
0.278	1	0	28	9	3	12	125	0
0.278	1	0	28	9	4	2	26	0
0.278	1	0	28	9	6	28	469	0
0.279	1	0	28	10	1	14	157	0
0.279	1	0	28	10	2	8	85	0
0.279	1	0	28	10	3	12	125	0
0.279	1	0	28	10	4	2	26	0
0.279	1	0	28	10	6	28	469	0
0.28	1	0	29	1	1	14	157	0
0.28	1	0	29	1	2	8	85	0
0.28	1	0	29	1	3	12	125	0
0.28	1	0	29	1	4	2	26	0
0.28	1	0	29	1	6	28	469	0
0.281	1	0	29	2	1	14	157	0
0.281	1	0	29	2	2	8	85	0
0.281	1	0	29	2	3	12	125	0
0.281	1	0	29	2	4	2	26	0
0.281	1	0	29	2	6	28	469	0
0.282	1	0	29	3	1	14	157	0
0.282	1	0	29	3	2	8	85	0
0.282	1	0	29	3	3	12	125	0
0.282	1	0	29	3	4	2	26	0
0.282	1	0	29	3	6	28	469	0
0.283	1	0	29	4	1	14	157	0
0.283	1	0	29	4	2	8	85	0
0.283	1	0	29	4	3	12	125	0
0.283	1	0	29	4	4	2	26	0
0.283	1	0	29	4	6	28	469	0
0.284	1	0	29	5	1	14	157	0
0.284	1	0	29	5	2	8	85	0
0.284	1	0	29	5	3	12	125	0
0.284	1	0	29	5	4	2	26	0
0.284	1	0	29	5	6	28	469	0
0.285	1	0	29	6	1	14	157	0
0.285	1	0	29	6	2	8	85	0
0.285	1	0	29	6	3	12	125	0
0.285	1	0	29	6	4	2	26	0
0.285	1	0	29	6	6	28	469	0
0.286	1	0	29	7	1	14	157	0
0.286	1	0	29	7	2	8	85	0
0.286	1	0	29	7	3	12	125	0
0.286	1	0	29	7	4	2	26	0
0.286	1	0	29	7	6	28	469	0
0.287	1	0	29	8	1	14	157	0
0.287	1	0	29	8	2	8	85	0
0.287	1	0	29	8	3	12	125	0
0.287	1	0	29	8	4	2	26	0
0.287	1	0	29	8	6	28	469	0
0.288	1	0	29	9	1	14	157	0
0.288	1	0	29	9	2	8	85	0
0.288	1	0	29	9	3	12	125	0
0.288	1	0	29	9	4	2	26	0
0.288	1	0	29	9	6	28	469	0
0.289	1	0	29	10	1	14	157	0
0.289	1	0	29	10	2	8	85	0
0.289	1	0	29	10	3	12	125	0
0.289	1	0	29	10	4	2	26	0
0.289	1	0	29	10	6	28	469	0
0.29	1	0	30	1	1	14	157	0
0.29	1	0	30	1	2	8	85	0
0.29	1	0	30	1	3	12	125	0
0.29	1	0	30	1	4	2	26	0
0.29	1	0	30	1	6	28	469	0
0.291	1	0	30	2	1	14	157	0
0.291	1	0	30	2	2	8	85	0
0.291	1	0	30	2	3	12	125	0
0.291	1	0	30	2	4	2	26	0
0.291	1	0	30	2	6	28	469	0
0.292	1	0	30	3	1	14	157	0
0.292	1	0	30	3	2	8	85	0
0.292	1	0	30	3	3	12	125	0
0.292	1	0	30	3	4	2	26	0
0.292	1	0	30	3	6	28	469	0
0.293	1	0	30	4	1	14	157	0
0.293	1	0	30	4	2	8	85	0
0.293	1	0	30	4	3	12	125	0
0.293	1	0	30	4	4	2	26	0
0.293	1	0	30	4	6	28	469	0
0.294	1	0	30	5	1	14	157	0
0.294	1	0	30	5	2	8	85	0
0.294	1	0	30	5	3	12	125	0
0.294	1	0	30	5	4	2	26	0
0.294	1	0	30	5	6	28	469	0
0.295	1	0	30	6	1	14	157	0
0.295	1	0	30	6	2	8	85	0
0.295	1	0	30	6	3	12	125	0
0.295	1	0	30	6	4	2	26	0
0.295	1	0	30	6	6	28	469	0
0.296	1	0	30	7	1	14	157	0
0.296	1	0	30	7	2	8	85	0
0.296	1	0	30	7	3	12	125	0
0.296	1	0	30	7	4	2	26	0
0.296	1	0	30	7	6	28	469	0
0.297	1	0	30	8	1	14	157	0
0.297	1	0	30	8	2	8	85	0
0.297	1	0	30	8	3	12	125	0
0.297	1	0	30	8	4	2	26	0
0.297	1	0	30	8	6	28	469	0
0.298	1	0	30	9	1	14	157	0
0.298	1	0	30	9	2	8	85	0
0.298	1	0	30	9	3	12	125	0
0.298	1	0	30	9	4	2	26	0
0.298	1	0	30	9	6	28	469	0
0.299	1	0	30	10	1	14	157	0
0.299	1	0	30	10	2	8	85	0
0.299	1	0	30	10	3	12	125	0
0.299	1	0	30	10	4	2	26	0
0.299	1	0	30	10	6	28	469	0
0.3	1	0	31	1	1	14	157	0
0.3	1	0	31	1	2	8	85	0
0.3	1	0	31	1	3	12	125	0
0.3	1	0	31	1	4	2	26	0
0.3	1	0	31	1	6	28	469	0
0.301	1	0	31	2	1	14	157	0
0.301	1	0	31	2	2	8	85	0
0.301	1	0	31	2	3	12	125	0
0.301	1	0	31	2	4	2	26	0
0.301	1	0	31	2	6	28	469	0
0.302	1	0	31	3	1	14	157	0
0.302	1	0	31	3	2	8	85	0
0.302	1	0	31	3	3	12	125	0
0.302	1	0	31	3	4	2	26	0
0.302	1	0	31	3	6	28	469	0
0.303	1	0	31	4	1	14	157	0
0.303	1	0	31	4	2	8	85	0
0.303	1	0	31	4	3	12	125	0
0.303	1	0	31	4	4	2	26	0
0.303	1	0	31	4	6	28	469	0
0.304	1	0	31	5	1	14	157	0
0.304	1	0	31	5	2	8	85	0
0.304	1	0	31	5	3	12	125	0
0.304	1	0	31	5	4	2	26	0
0.304	1	0	31	5	6	28	469	0
0.305	1	0	31	6	1	14	157	0
0.305	1	0	31	6	2	8	85	0
0.305	1	0	31	6	3	12	125	0
0.305	1	0	31	6	4	2	26	0
0.305	1	0	31	6	6	28	469	0
0.306	1	0	31	7	1	14	157	0
0.306	1	0	31	7	2	8	85	0
0.306	1	0	31	7	3	12	125	0
0.306	1	0	31	7	4	2	26	0
0.306	1	0	31	7	6	28	469	0
0.307	1	0	31	8	1	14	157	0
0.307	1	0	31	8	2	8	85	0
0.307	1	0	31	8	3	12	125	0
0.307	1	0	31	8	4	2	26	0
0.307	1	0	31	8	6	28	469	0
0.308	1	0	31	9	1	14	157	0
0.308	1	0	31	9	2	8	85	0
0.308	1	0	31	9	3	12	125	0
0.308	1	0	31	9	4	2	26	0
0.308	1	0	31	9	6	28	469	0
0.309	1	0	31	10	1	14	157	0
0.309	1	0	31	10	2	8	85	0
0.309	1	0	31	10	3	12	125	0
0.309	1	0	31	10	4	2	26	0
0.309	1	0	31	10	6	28	469	0
0.31	1	0	32	1	1	14	157	0
0.31	1	0	32	1	2	8	85	0
0.31	1	0	32	1	3	12	125	0
0.31	1	0	32	1	4	2	26	0
0.31	1	0	32	1	6	28	469	0
0.311	1	0	32	2	1	14	157	0
0.311	1	0	32	2	2	8	85	0
0.311	1	0	32	2	3	12	125	0
0.311	1	0	32	2	4	2	26	0
0.311	1	0	32	2	6	28	469	0
0.312	1	0	32	3	1	14	157	0
0.312	1	0	32	3	2	8	85	0
0.312	1	0	32	3	3	12	125	0
0.312	1	0	32	3	4	2	26	0
0.312	1	0	32	3	6	28	469	0
0.313	1	0	32	4	1	14	157	0
0.313	1	0	32	4	2	8	85	0
0.313	1	0	32	4	3	12	125	0
0.313	1	0	32	4	4	2	26	0
0.313	1	0	32	4	6	28	469	0
0.314	1	0	32	5	1	14	157	0
0.314	1	0	32	5	2	8	85	0
0.314	1	0	32	5	3	12	125	0
0.314	1	0	32	5	4	2	26	0
0.314	1	0	32	5	6	28	469	0
0.315	1	0	32	6	1	14	157	0
0.315	1	0	32	6	2	8	85	0
0.315	1	0	32	6	3	12	125	0
0.315	1	0	32	6	4	2	26	0
0.315	1	0	32	6	6	28	469	0
0.316	1	0	32	7	1	14	157	0
0.316	1	0	32	7	2	8	85	0
0.316	1	0	32	7	3	12	125	0
0.316	1	0	32	7	4	2	26	0
0.316	1	0	32	7	6	28	469	0
0.317	1	0	32	8	1	14	157	0
0.317	1	0	32	8	2	8	85	0
0.317	1	0	32	8	3	12	125	0
0.317	1	0	32	8	4	2	26	0
0.317	1	0	32	8	6	28	469	0
0.318	1	0	32	9	1	14	157	0
0.318	1	0	32	9	2	8	85	0
0.318	1	0	32	9	3	12	125	0
0.318	1	0	32	9	4	2	26	0
0.318	1	0	32	9	6	28	469	0
0.319	1	0	32	10	1	14	157	0
0.319	1	0	32	10	2	8	85	0
0.319	1	0	32	10	3	12	125	0
0.319	1	0	32	10	4	2	26	0
0.319	1	0	32	10	6	28	469	0
0.32	1	0	33	1	1	14	157	0
0.32	1	0	33	1	2	8	85	0
0.32	1	0	33	1	3	12	125	0
0.32	1	0	33	1	4	2	26	0
0.32	1	0	33	1	6	28	469	0
0.321	1	0	33	2	1	14	157	0
0.321	1	0	33	2	2	8	85	0
0.321	1	0	33	2	3	12	125	0
0.321	1	0	33	2	4	2	26	0
0.321	1	0	33	2	6	28	469	0
0.322	1	0	33	3	1	14	157	0
0.322	1	0	33	3	2	8	85	0
0.322	1	0	33	3	3	12	125	0
0.322	1	0	33	3	4	2	26	0
0.322	1	0	33	3	6	28	469	0
0.323	1	0	33	4	1	14	157	0
0.323	1	0	33	4	2	8	85	0
0.323	1	0	33	4	3	12	125	0
0.323	1	0	33	4	4	2	26	0
0.323	1	0	33	4	6	28	469	0
0.324	1	0	33	5	1	14	157	0
0.324	1	0	33	5	2	8	85	0
0.324	1	0	33	5	3	12	125	0
0.324	1	0	33	5	4	2	26	0
0.324	1	0	33	5	6	28	469	0
0.325	1	0	33	6	1	14	157	0
0.325	1	0	33	6	2	8	85	0
0.325	1	0	33	6	3	12	125	0
0.325	1	0	33	6	4	2	26	0
0.325	1	0	33	6	6	28	469	0
0.326	1	0	33	7	1	14	157	0
0.326	1	0	33	7	2	8	85	0
0.326	1	0	33	7	3	12	125	0
0.326	1	0	33	7	4	2	26	0
0.326	1	0	33	7	6	28	469	0
0.327	1	0	33	8	1	14	157	0
0.327	1	0	33	8	2	8	85	0
0.327	1	0	33	8	3	12	125	0
0.327	1	0	33	8	4	2	26	0
0.327	1	0	33	8	6	28	469	0
0.328	1	0	33	9	1	14	157	0
0.328	1	0	33	9	2	8	85	0
0.328	1	0	33	9	3	12	125	0
0.328	1	0	33	9	4	2	26	0
0.328	1	0	33	9	6	28	469	0
0.329	1	0	33	10	1	14	157	0
0.329	1	0	33	10	2	8	85	0
0.329	1	0	33	10	3	12	125	0
0.329	1	0	33	10	4	2	26	0
0.329	1	0	33	10	6	28	469	0
0.33	1	0	34	1	1	14	157	0
0.33	1	0	34	1	2	8	85	0
0.33	1	0	34	1	3	12	125	0
0.33	1	0	34	1	4	2	26	0
0.33	1	0	34	1	6	28	469	0
0.331	1	0	34	2	1	14	157	0
0.331	1	0	34	2	2	8	85	0
0.331	1	0	34	2	3	12	125	0
0.331	1	0	34	2	4	2	26	0
0.331	1	0	34	2	6	28	469	0
0.332	1	0	34	3	1	14	157	0
0.332	1	0	34	3	2	8	85	0
0.332	1	0	34	3	3	12	125	0
