% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	24	3	196	3528	192	3456	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	2	11	3	211	3798	206	3708	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	3	10	3	211	3798	206	3708	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	4	22	3	198	3564	194	3492	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	5	4	3	227	4095	222	4005	0.00471429	0	0.00471429	0.00471429	18.0405	0.197669	18	19	
0	0.25	1	6	12	3	208	3744	204	3672	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	7	1	3	231	4167	227	4095	0.00471429	0	0.00471429	0.00471429	18.0396	0.195561	18	19	
0	0.25	1	8	2	3	229	4131	225	4059	0.00471429	0	0.00471429	0.00471429	18.04	0.196396	18	19	
0	0.25	1	9	21	3	200	3600	196	3528	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	10	23	3	198	3564	194	3492	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	11	9	3	213	3834	208	3744	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	12	20	3	200	3600	196	3528	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	13	3	3	229	4131	225	4059	0.00471429	0	0.00471429	0.00471429	18.04	0.196396	18	19	
0	0.25	1	14	19	3	201	3618	197	3546	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0	0.25	1	15	18	3	202	3636	198	3564	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	1	24	3	266	4788	266	4788	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	2	11	3	267	4806	268	4824	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	3	10	3	267	4806	268	4824	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	4	22	3	266	4788	266	4788	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	5	4	3	266	4788	267	4806	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	6	12	3	268	4824	268	4824	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
0.25	0.5	1	7	1	3	266	4788	266	4788	0.00471429	0	0.00471429	0.00471429	18	0	18	18	
