% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.305	1	1	31	6	24	8	421	0	0	1
0.306	1	7	31	7	1	8	421	0	0	0
0.306	1	7	31	7	1	8	421	0	0	1
0.307	1	8	31	8	2	8	421	0	0	0
0.307	1	8	31	8	2	8	421	0	0	1
0.308	1	13	31	9	3	8	421	0	0	0
0.308	1	13	31	9	3	8	421	0	0	1
0.309	1	5	31	10	4	8	421	0	0	0
0.309	1	5	31	10	4	8	421	0	0	1
0.31	1	11	32	1	9	8	421	0	0	0
0.31	1	11	32	1	9	8	421	0	0	1
0.311	1	3	32	2	10	8	421	0	0	0
0.311	1	3	32	2	10	8	421	0	0	1
0.312	1	2	32	3	11	8	421	0	0	0
0.312	1	2	32	3	11	8	421	0	0	1
0.313	1	6	32	4	12	8	421	0	0	0
0.313	1	6	32	4	12	8	421	0	0	1
0.314	1	15	32	5	18	8	421	0	0	0
0.314	1	15	32	5	18	8	421	0	0	1
0.315	1	14	32	6	19	8	421	0	0	0
0.315	1	14	32	6	19	8	421	0	0	1
0.316	1	12	32	7	20	8	421	0	0	0
0.316	1	12	32	7	20	8	421	0	0	1
0.317	1	9	32	8	21	8	421	0	0	0
0.317	1	9	32	8	21	8	421	0	0	1
0.318	1	4	32	9	22	8	421	0	0	0
0.318	1	4	32	9	22	8	421	0	0	1
0.319	1	10	32	10	23	8	421	0	0	0
0.319	1	10	32	10	23	8	421	0	0	1
0.32	1	1	33	1	24	8	421	0	0	0
0.32	1	1	33	1	24	8	421	0	0	1
0.321	1	7	33	2	1	8	421	0	0	0
0.321	1	7	33	2	1	8	421	0	0	1
0.322	1	8	33	3	2	8	421	0	0	0
0.322	1	8	33	3	2	8	421	0	0	1
0.323	1	13	33	4	3	8	421	0	0	0
0.323	1	13	33	4	3	8	421	0	0	1
0.324	1	5	33	5	4	8	421	0	0	0
0.324	1	5	33	5	4	8	421	0	0	1
0.325	1	11	33	6	9	8	421	0	0	0
0.325	1	11	33	6	9	8	421	0	0	1
0.326	1	3	33	7	10	8	421	0	0	0
0.326	1	3	33	7	10	8	421	0	0	1
0.327	1	2	33	8	11	8	421	0	0	0
0.327	1	2	33	8	11	8	421	0	0	1
0.328	1	6	33	9	12	8	421	0	0	0
0.328	1	6	33	9	12	8	421	0	0	1
0.329	1	15	33	10	18	8	421	0	0	0
0.329	1	15	33	10	18	8	421	0	0	1
0.33	1	14	34	1	19	8	421	0	0	0
0.33	1	14	34	1	19	8	421	0	0	1
0.331	1	12	34	2	20	8	421	0	0	0
0.331	1	12	34	2	20	8	421	0	0	1
0.332	1	9	34	3	21	8	421	0	0	0
0.332	1	9	34	3	21	8	421	0	0	1
0.333	1	4	34	4	22	8	421	0	0	0
0.333	1	4	34	4	22	8	421	0	0	1
0.334	1	10	34	5	23	8	421	0	0	0
0.334	1	10	34	5	23	8	421	0	0	1
0.335	1	1	34	6	24	8	421	0	0	0
0.335	1	1	34	6	24	8	421	0	0	1
0.336	1	7	34	7	1	8	421	0	0	0
0.336	1	7	34	7	1	8	421	0	0	1
0.337	1	8	34	8	2	8	421	0	0	0
0.337	1	8	34	8	2	8	421	0	0	1
0.338	1	13	34	9	3	8	421	0	0	0
0.338	1	13	34	9	3	8	421	0	0	1
0.339	1	5	34	10	4	8	421	0	0	0
0.339	1	5	34	10	4	8	421	0	0	1
0.34	1	11	35	1	9	8	421	0	0	0
0.34	1	11	35	1	9	8	421	0	0	1
0.341	1	3	35	2	10	8	421	0	0	0
0.341	1	3	35	2	10	8	421	0	0	1
0.342	1	2	35	3	11	8	421	0	0	0
0.342	1	2	35	3	11	8	421	0	0	1
0.343	1	6	35	4	12	8	421	0	0	0
0.343	1	6	35	4	12	8	421	0	0	1
0.344	1	15	35	5	18	8	421	0	0	0
0.344	1	15	35	5	18	8	421	0	0	1
0.345	1	14	35	6	19	8	421	0	0	0
0.345	1	14	35	6	19	8	421	0	0	1
0.346	1	12	35	7	20	8	421	0	0	0
0.346	1	12	35	7	20	8	421	0	0	1
0.347	1	9	35	8	21	8	421	0	0	0
0.347	1	9	35	8	21	8	421	0	0	1
0.348	1	4	35	9	22	8	421	0	0	0
0.348	1	4	35	9	22	8	421	0	0	1
0.349	1	10	35	10	23	8	421	0	0	0
0.349	1	10	35	10	23	8	421	0	0	1
0.35	1	1	36	1	24	8	421	0	0	0
0.35	1	1	36	1	24	8	421	0	0	1
0.351	1	7	36	2	1	8	421	0	0	0
0.351	1	7	36	2	1	8	421	0	0	1
0.352	1	8	36	3	2	8	421	0	0	0
0.352	1	8	36	3	2	8	421	0	0	1
0.353	1	13	36	4	3	8	421	0	0	0
0.353	1	13	36	4	3	8	421	0	0	1
0.354	1	5	36	5	4	8	421	0	0	0
0.354	1	5	36	5	4	8	421	0	0	1
0.355	1	11	36	6	9	8	421	0	0	0
0.355	1	11	36	6	9	8	421	0	0	1
0.356	1	3	36	7	10	8	421	0	0	0
0.356	1	3	36	7	10	8	421	0	0	1
0.357	1	2	36	8	11	8	421	0	0	0
0.357	1	2	36	8	11	8	421	0	0	1
0.358	1	6	36	9	12	8	421	0	0	0
0.358	1	6	36	9	12	8	421	0	0	1
0.359	1	15	36	10	18	8	421	0	0	0
0.359	1	15	36	10	18	8	421	0	0	1
0.36	1	14	37	1	19	8	421	0	0	0
0.36	1	14	37	1	19	8	421	0	0	1
0.361	1	12	37	2	20	8	421	0	0	0
0.361	1	12	37	2	20	8	421	0	0	1
0.362	1	9	37	3	21	8	421	0	0	0
0.362	1	9	37	3	21	8	421	0	0	1
0.363	1	4	37	4	22	8	421	0	0	0
0.363	1	4	37	4	22	8	421	0	0	1
0.364	1	10	37	5	23	8	421	0	0	0
0.364	1	10	37	5	23	8	421	0	0	1
0.365	1	1	37	6	24	8	421	0	0	0
0.365	1	1	37	6	24	8	421	0	0	1
0.366	1	7	37	7	1	8	421	0	0	0
0.366	1	7	37	7	1	8	421	0	0	1
0.367	1	8	37	8	2	8	421	0	0	0
0.367	1	8	37	8	2	8	421	0	0	1
0.368	1	13	37	9	3	8	421	0	0	0
0.368	1	13	37	9	3	8	421	0	0	1
0.369	1	5	37	10	4	8	421	0	0	0
0.369	1	5	37	10	4	8	421	0	0	1
0.37	1	11	38	1	9	8	421	0	0	0
0.37	1	11	38	1	9	8	421	0	0	1
0.371	1	3	38	2	10	8	421	0	0	0
0.371	1	3	38	2	10	8	421	0	0	1
0.372	1	2	38	3	11	8	421	0	0	0
0.372	1	2	38	3	11	8	421	0	0	1
0.373	1	6	38	4	12	8	421	0	0	0
0.373	1	6	38	4	12	8	421	0	0	1
0.374	1	15	38	5	18	8	421	0	0	0
0.374	1	15	38	5	18	8	421	0	0	1
0.375	1	14	38	6	19	8	421	0	0	0
0.375	1	14	38	6	19	8	421	0	0	1
0.376	1	12	38	7	20	8	421	0	0	0
0.376	1	12	38	7	20	8	421	0	0	1
0.377	1	9	38	8	21	8	421	0	0	0
0.377	1	9	38	8	21	8	421	0	0	1
0.378	1	4	38	9	22	8	421	0	0	0
0.378	1	4	38	9	22	8	421	0	0	1
0.379	1	10	38	10	23	8	421	0	0	0
0.379	1	10	38	10	23	8	421	0	0	1
0.38	1	1	39	1	24	8	421	0	0	0
0.38	1	1	39	1	24	8	421	0	0	1
0.381	1	7	39	2	1	8	421	0	0	0
0.381	1	7	39	2	1	8	421	0	0	1
0.382	1	8	39	3	2	8	421	0	0	0
0.382	1	8	39	3	2	8	421	0	0	1
0.383	1	13	39	4	3	8	421	0	0	0
0.383	1	13	39	4	3	8	421	0	0	1
0.384	1	5	39	5	4	8	421	0	0	0
0.384	1	5	39	5	4	8	421	0	0	1
0.385	1	11	39	6	9	8	421	0	0	0
0.385	1	11	39	6	9	8	421	0	0	1
0.386	1	3	39	7	10	8	421	0	0	0
0.386	1	3	39	7	10	8	421	0	0	1
0.387	1	2	39	8	11	8	421	0	0	0
0.387	1	2	39	8	11	8	421	0	0	1
0.388	1	6	39	9	12	8	421	0	0	0
0.388	1	6	39	9	12	8	421	0	0	1
0.389	1	15	39	10	18	8	421	0	0	0
0.389	1	15	39	10	18	8	421	0	0	1
0.39	1	14	40	1	19	8	421	0	0	0
0.39	1	14	40	1	19	8	421	0	0	1
0.391	1	12	40	2	20	8	421	0	0	0
0.391	1	12	40	2	20	8	421	0	0	1
0.392	1	9	40	3	21	8	421	0	0	0
0.392	1	9	40	3	21	8	421	0	0	1
0.393	1	4	40	4	22	8	421	0	0	0
0.393	1	4	40	4	22	8	421	0	0	1
0.394	1	10	40	5	23	8	421	0	0	0
0.394	1	10	40	5	23	8	421	0	0	1
0.395	1	1	40	6	24	8	421	0	0	0
0.395	1	1	40	6	24	8	421	0	0	1
0.396	1	7	40	7	1	8	421	0	0	0
0.396	1	7	40	7	1	8	421	0	0	1
0.397	1	8	40	8	2	8	421	0	0	0
0.397	1	8	40	8	2	8	421	0	0	1
0.398	1	13	40	9	3	8	421	0	0	0
0.398	1	13	40	9	3	8	421	0	0	1
0.399	1	5	40	10	4	8	421	0	0	0
0.399	1	5	40	10	4	8	421	0	0	1
0.4	1	11	41	1	9	8	421	0	0	0
0.4	1	11	41	1	9	8	421	0	0	1
0.401	1	3	41	2	10	8	421	0	0	0
0.401	1	3	41	2	10	8	421	0	0	1
0.402	1	2	41	3	11	8	421	0	0	0
0.402	1	2	41	3	11	8	421	0	0	1
0.403	1	6	41	4	12	8	421	0	0	0
0.403	1	6	41	4	12	8	421	0	0	1
0.404	1	15	41	5	18	8	421	0	0	0
0.404	1	15	41	5	18	8	421	0	0	1
0.405	1	14	41	6	19	8	421	0	0	0
0.405	1	14	41	6	19	8	421	0	0	1
0.406	1	12	41	7	20	8	421	0	0	0
0.406	1	12	41	7	20	8	421	0	0	1
0.407	1	9	41	8	21	8	421	0	0	0
0.407	1	9	41	8	21	8	421	0	0	1
0.408	1	4	41	9	22	8	421	0	0	0
0.408	1	4	41	9	22	8	421	0	0	1
0.409	1	10	41	10	23	8	421	0	0	0
0.409	1	10	41	10	23	8	421	0	0	1
0.41	1	1	42	1	24	8	421	0	0	0
0.41	1	1	42	1	24	8	421	0	0	1
0.411	1	7	42	2	1	8	421	0	0	0
0.411	1	7	42	2	1	8	421	0	0	1
0.412	1	8	42	3	2	8	421	0	0	0
0.412	1	8	42	3	2	8	421	0	0	1
0.413	1	13	42	4	3	8	421	0	0	0
0.413	1	13	42	4	3	8	421	0	0	1
0.414	1	5	42	5	4	8	421	0	0	0
0.414	1	5	42	5	4	8	421	0	0	1
0.415	1	11	42	6	9	8	421	0	0	0
0.415	1	11	42	6	9	8	421	0	0	1
0.416	1	3	42	7	10	8	421	0	0	0
0.416	1	3	42	7	10	8	421	0	0	1
0.417	1	2	42	8	11	8	421	0	0	0
0.417	1	2	42	8	11	8	421	0	0	1
0.418	1	6	42	9	12	8	421	0	0	0
0.418	1	6	42	9	12	8	421	0	0	1
0.419	1	15	42	10	18	8	421	0	0	0
0.419	1	15	42	10	18	8	421	0	0	1
0.42	1	14	43	1	19	8	421	0	0	0
0.42	1	14	43	1	19	8	421	0	0	1
0.421	1	12	43	2	20	8	421	0	0	0
0.421	1	12	43	2	20	8	421	0	0	1
0.422	1	9	43	3	21	8	421	0	0	0
0.422	1	9	43	3	21	8	421	0	0	1
0.423	1	4	43	4	22	8	421	0	0	0
0.423	1	4	43	4	22	8	421	0	0	1
0.424	1	10	43	5	23	8	421	0	0	0
0.424	1	10	43	5	23	8	421	0	0	1
0.425	1	1	43	6	24	8	421	0	0	0
0.425	1	1	43	6	24	8	421	0	0	1
0.426	1	7	43	7	1	8	421	0	0	0
0.426	1	7	43	7	1	8	421	0	0	1
0.427	1	8	43	8	2	8	421	0	0	0
0.427	1	8	43	8	2	8	421	0	0	1
0.428	1	13	43	9	3	8	421	0	0	0
0.428	1	13	43	9	3	8	421	0	0	1
0.429	1	5	43	10	4	8	421	0	0	0
0.429	1	5	43	10	4	8	421	0	0	1
0.43	1	11	44	1	9	8	421	0	0	0
0.43	1	11	44	1	9	8	421	0	0	1
0.431	1	3	44	2	10	8	421	0	0	0
0.431	1	3	44	2	10	8	421	0	0	1
0.432	1	2	44	3	11	8	421	0	0	0
0.432	1	2	44	3	11	8	421	0	0	1
0.433	1	6	44	4	12	8	421	0	0	0
0.433	1	6	44	4	12	8	421	0	0	1
0.434	1	15	44	5	18	8	421	0	0	0
0.434	1	15	44	5	18	8	421	0	0	1
0.435	1	14	44	6	19	8	421	0	0	0
0.435	1	14	44	6	19	8	421	0	0	1
0.436	1	12	44	7	20	8	421	0	0	0
0.436	1	12	44	7	20	8	421	0	0	1
0.437	1	9	44	8	21	8	421	0	0	0
0.437	1	9	44	8	21	8	421	0	0	1
0.438	1	4	44	9	22	8	421	0	0	0
0.438	1	4	44	9	22	8	421	0	0	1
0.439	1	10	44	10	23	8	421	0	0	0
0.439	1	10	44	10	23	8	421	0	0	1
0.44	1	1	45	1	24	8	421	0	0	0
0.44	1	1	45	1	24	8	421	0	0	1
0.441	1	7	45	2	1	8	421	0	0	0
0.441	1	7	45	2	1	8	421	0	0	1
0.442	1	8	45	3	2	8	421	0	0	0
0.442	1	8	45	3	2	8	421	0	0	1
0.443	1	13	45	4	3	8	421	0	0	0
0.443	1	13	45	4	3	8	421	0	0	1
0.444	1	5	45	5	4	8	421	0	0	0
0.444	1	5	45	5	4	8	421	0	0	1
0.445	1	11	45	6	9	8	421	0	0	0
0.445	1	11	45	6	9	8	421	0	0	1
0.446	1	3	45	7	10	8	421	0	0	0
0.446	1	3	45	7	10	8	421	0	0	1
0.447	1	2	45	8	11	8	421	0	0	0
0.447	1	2	45	8	11	8	421	0	0	1
0.448	1	6	45	9	12	8	421	0	0	0
0.448	1	6	45	9	12	8	421	0	0	1
0.449	1	15	45	10	18	8	421	0	0	0
0.449	1	15	45	10	18	8	421	0	0	1
0.45	1	14	46	1	19	8	421	0	0	0
0.45	1	14	46	1	19	8	421	0	0	1
0.451	1	12	46	2	20	8	421	0	0	0
0.451	1	12	46	2	20	8	421	0	0	1
0.452	1	9	46	3	21	8	421	0	0	0
0.452	1	9	46	3	21	8	421	0	0	1
0.453	1	4	46	4	22	8	421	0	0	0
0.453	1	4	46	4	22	8	421	0	0	1
0.454	1	10	46	5	23	8	421	0	0	0
0.454	1	10	46	5	23	8	421	0	0	1
0.455	1	1	46	6	24	8	421	0	0	0
0.455	1	1	46	6	24	8	421	0	0	1
0.456	1	7	46	7	1	8	421	0	0	0
0.456	1	7	46	7	1	8	421	0	0	1
0.457	1	8	46	8	2	8	421	0	0	0
0.457	1	8	46	8	2	8	421	0	0	1
0.458	1	13	46	9	3	8	421	0	0	0
0.458	1	13	46	9	3	8	421	0	0	1
0.459	1	5	46	10	4	8	421	0	0	0
0.459	1	5	46	10	4	8	421	0	0	1
0.46	1	11	47	1	9	8	421	0	0	0
0.46	1	11	47	1	9	8	421	0	0	1
0.461	1	3	47	2	10	8	421	0	0	0
0.461	1	3	47	2	10	8	421	0	0	1
0.462	1	2	47	3	11	8	421	0	0	0
0.462	1	2	47	3	11	8	421	0	0	1
0.463	1	6	47	4	12	8	421	0	0	0
0.463	1	6	47	4	12	8	421	0	0	1
0.464	1	15	47	5	18	8	421	0	0	0
0.464	1	15	47	5	18	8	421	0	0	1
0.465	1	14	47	6	19	8	421	0	0	0
0.465	1	14	47	6	19	8	421	0	0	1
0.466	1	12	47	7	20	8	421	0	0	0
0.466	1	12	47	7	20	8	421	0	0	1
0.467	1	9	47	8	21	8	421	0	0	0
0.467	1	9	47	8	21	8	421	0	0	1
0.468	1	4	47	9	22	8	421	0	0	0
0.468	1	4	47	9	22	8	421	0	0	1
0.469	1	10	47	10	23	8	421	0	0	0
0.469	1	10	47	10	23	8	421	0	0	1
0.47	1	1	48	1	24	8	421	0	0	0
0.47	1	1	48	1	24	8	421	0	0	1
0.471	1	7	48	2	1	8	421	0	0	0
0.471	1	7	48	2	1	8	421	0	0	1
0.472	1	8	48	3	2	8	421	0	0	0
0.472	1	8	48	3	2	8	421	0	0	1
0.473	1	13	48	4	3	8	421	0	0	0
0.473	1	13	48	4	3	8	421	0	0	1
0.474	1	5	48	5	4	8	421	0	0	0
0.474	1	5	48	5	4	8	421	0	0	1
0.475	1	11	48	6	9	8	421	0	0	0
0.475	1	11	48	6	9	8	421	0	0	1
0.476	1	3	48	7	10	8	421	0	0	0
0.476	1	3	48	7	10	8	421	0	0	1
0.477	1	2	48	8	11	8	421	0	0	0
0.477	1	2	48	8	11	8	421	0	0	1
0.478	1	6	48	9	12	8	421	0	0	0
0.478	1	6	48	9	12	8	421	0	0	1
0.479	1	15	48	10	18	8	421	0	0	0
0.479	1	15	48	10	18	8	421	0	0	1
0.48	1	14	49	1	19	8	421	0	0	0
0.48	1	14	49	1	19	8	421	0	0	1
0.481	1	12	49	2	20	8	421	0	0	0
0.481	1	12	49	2	20	8	421	0	0	1
0.482	1	9	49	3	21	8	421	0	0	0
0.482	1	9	49	3	21	8	421	0	0	1
0.483	1	4	49	4	22	8	421	0	0	0
0.483	1	4	49	4	22	8	421	0	0	1
0.484	1	10	49	5	23	8	421	0	0	0
0.484	1	10	49	5	23	8	421	0	0	1
0.485	1	1	49	6	24	8	421	0	0	0
0.485	1	1	49	6	24	8	421	0	0	1
0.486	1	7	49	7	1	8	421	0	0	0
0.486	1	7	49	7	1	8	421	0	0	1
0.487	1	8	49	8	2	8	421	0	0	0
0.487	1	8	49	8	2	8	421	0	0	1
0.488	1	13	49	9	3	8	421	0	0	0
0.488	1	13	49	9	3	8	421	0	0	1
0.489	1	5	49	10	4	8	421	0	0	0
0.489	1	5	49	10	4	8	421	0	0	1
0.49	1	11	50	1	9	8	421	0	0	0
0.49	1	11	50	1	9	8	421	0	0	1
0.491	1	3	50	2	10	8	421	0	0	0
0.491	1	3	50	2	10	8	421	0	0	1
0.492	1	2	50	3	11	8	421	0	0	0
0.492	1	2	50	3	11	8	421	0	0	1
0.493	1	6	50	4	12	8	421	0	0	0
0.493	1	6	50	4	12	8	421	0	0	1
0.494	1	15	50	5	18	8	421	0	0	0
0.494	1	15	50	5	18	8	421	0	0	1
0.495	1	14	50	6	19	8	421	0	0	0
0.495	1	14	50	6	19	8	421	0	0	1
0.496	1	12	50	7	20	8	421	0	0	0
0.496	1	12	50	7	20	8	421	0	0	1
0.497	1	9	50	8	21	8	421	0	0	0
0.497	1	9	50	8	21	8	421	0	0	1
0.498	1	4	50	9	22	8	421	0	0	0
0.498	1	4	50	9	22	8	421	0	0	1
0.499	1	10	50	10	23	8	421	0	0	0
0.499	1	10	50	10	23	8	421	0	0	1
0.5	1	1	51	1	24	8	421	0	0	0
0.5	1	1	51	1	24	8	421	0	0	1
0.501	1	7	51	2	1	8	421	0	0	0
0.501	1	7	51	2	1	8	421	0	0	1
0.502	1	8	51	3	2	8	421	0	0	0
0.502	1	8	51	3	2	8	421	0	0	1
0.503	1	13	51	4	3	8	421	0	0	0
0.503	1	13	51	4	3	8	421	0	0	1
0.504	1	5	51	5	4	8	421	0	0	0
0.504	1	5	51	5	4	8	421	0	0	1
0.505	1	11	51	6	9	8	421	0	0	0
0.505	1	11	51	6	9	8	421	0	0	1
0.506	1	3	51	7	10	8	421	0	0	0
0.506	1	3	51	7	10	8	421	0	0	1
0.507	1	2	51	8	11	8	421	0	0	0
0.507	1	2	51	8	11	8	421	0	0	1
0.508	1	6	51	9	12	8	421	0	0	0
0.508	1	6	51	9	12	8	421	0	0	1
0.509	1	15	51	10	18	8	421	0	0	0
0.509	1	15	51	10	18	8	421	0	0	1
0.51	1	14	52	1	19	8	421	0	0	0
0.51	1	14	52	1	19	8	421	0	0	1
0.511	1	12	52	2	20	8	421	0	0	0
0.511	1	12	52	2	20	8	421	0	0	1
0.512	1	9	52	3	21	8	421	0	0	0
0.512	1	9	52	3	21	8	421	0	0	1
0.513	1	4	52	4	22	8	421	0	0	0
0.513	1	4	52	4	22	8	421	0	0	1
0.514	1	10	52	5	23	8	421	0	0	0
0.514	1	10	52	5	23	8	421	0	0	1
0.515	1	1	52	6	24	8	421	0	0	0
0.515	1	1	52	6	24	8	421	0	0	1
0.516	1	7	52	7	1	8	421	0	0	0
0.516	1	7	52	7	1	8	421	0	0	1
0.517	1	8	52	8	2	8	421	0	0	0
0.517	1	8	52	8	2	8	421	0	0	1
0.518	1	13	52	9	3	8	421	0	0	0
0.518	1	13	52	9	3	8	421	0	0	1
0.519	1	5	52	10	4	8	421	0	0	0
0.519	1	5	52	10	4	8	421	0	0	1
0.52	1	11	53	1	9	8	421	0	0	0
0.52	1	11	53	1	9	8	421	0	0	1
0.521	1	3	53	2	10	8	421	0	0	0
0.521	1	3	53	2	10	8	421	0	0	1
0.522	1	2	53	3	11	8	421	0	0	0
0.522	1	2	53	3	11	8	421	0	0	1
0.523	1	6	53	4	12	8	421	0	0	0
0.523	1	6	53	4	12	8	421	0	0	1
0.524	1	15	53	5	18	8	421	0	0	0
0.524	1	15	53	5	18	8	421	0	0	1
0.525	1	14	53	6	19	8	421	0	0	0
0.525	1	14	53	6	19	8	421	0	0	1
0.526	1	12	53	7	20	8	421	0	0	0
0.526	1	12	53	7	20	8	421	0	0	1
0.527	1	9	53	8	21	8	421	0	0	0
0.527	1	9	53	8	21	8	421	0	0	1
0.528	1	4	53	9	22	8	421	0	0	0
0.528	1	4	53	9	22	8	421	0	0	1
0.529	1	10	53	10	23	8	421	0	0	0
0.529	1	10	53	10	23	8	421	0	0	1
0.53	1	1	54	1	24	8	421	0	0	0
0.53	1	1	54	1	24	8	421	0	0	1
0.531	1	7	54	2	1	8	421	0	0	0
0.531	1	7	54	2	1	8	421	0	0	1
0.532	1	8	54	3	2	8	421	0	0	0
0.532	1	8	54	3	2	8	421	0	0	1
0.533	1	13	54	4	3	8	421	0	0	0
0.533	1	13	54	4	3	8	421	0	0	1
0.534	1	5	54	5	4	8	421	0	0	0
0.534	1	5	54	5	4	8	421	0	0	1
0.535	1	11	54	6	9	8	421	0	0	0
0.535	1	11	54	6	9	8	421	0	0	1
0.536	1	3	54	7	10	8	421	0	0	0
0.536	1	3	54	7	10	8	421	0	0	1
0.537	1	2	54	8	11	8	421	0	0	0
0.537	1	2	54	8	11	8	421	0	0	1
0.538	1	6	54	9	12	8	421	0	0	0
0.538	1	6	54	9	12	8	421	0	0	1
0.539	1	15	54	10	18	8	421	0	0	0
0.539	1	15	54	10	18	8	421	0	0	1
0.54	1	14	55	1	19	8	421	0	0	0
0.54	1	14	55	1	19	8	421	0	0	1
0.541	1	12	55	2	20	8	421	0	0	0
0.541	1	12	55	2	20	8	421	0	0	1
0.542	1	9	55	3	21	8	421	0	0	0
0.542	1	9	55	3	21	8	421	0	0	1
0.543	1	4	55	4	22	8	421	0	0	0
0.543	1	4	55	4	22	8	421	0	0	1
0.544	1	10	55	5	23	8	421	0	0	0
0.544	1	10	55	5	23	8	421	0	0	1
0.545	1	1	55	6	24	8	421	0	0	0
0.545	1	1	55	6	24	8	421	0	0	1
0.546	1	7	55	7	1	8	421	0	0	0
0.546	1	7	55	7	1	8	421	0	0	1
0.547	1	8	55	8	2	8	421	0	0	0
0.547	1	8	55	8	2	8	421	0	0	1
0.548	1	13	55	9	3	8	421	0	0	0
0.548	1	13	55	9	3	8	421	0	0	1
0.549	1	5	55	10	4	8	421	0	0	0
0.549	1	5	55	10	4	8	421	0	0	1
0.55	1	11	56	1	9	8	421	0	0	0
0.55	1	11	56	1	9	8	421	0	0	1
0.551	1	3	56	2	10	8	421	0	0	0
0.551	1	3	56	2	10	8	421	0	0	1
0.552	1	2	56	3	11	8	421	0	0	0
0.552	1	2	56	3	11	8	421	0	0	1
0.553	1	6	56	4	12	8	421	0	0	0
0.553	1	6	56	4	12	8	421	0	0	1
0.554	1	15	56	5	18	8	421	0	0	0
0.554	1	15	56	5	18	8	421	0	0	1
0.555	1	14	56	6	19	8	421	0	0	0
0.555	1	14	56	6	19	8	421	0	0	1
0.556	1	12	56	7	20	8	421	0	0	0
0.556	1	12	56	7	20	8	421	0	0	1
0.557	1	9	56	8	21	8	421	0	0	0
0.557	1	9	56	8	21	8	421	0	0	1
0.558	1	4	56	9	22	8	421	0	0	0
0.558	1	4	56	9	22	8	421	0	0	1
0.559	1	10	56	10	23	8	421	0	0	0
0.559	1	10	56	10	23	8	421	0	0	1
0.56	1	1	57	1	24	8	421	0	0	0
0.56	1	1	57	1	24	8	421	0	0	1
0.561	1	7	57	2	1	8	421	0	0	0
0.561	1	7	57	2	1	8	421	0	0	1
0.562	1	8	57	3	2	8	421	0	0	0
0.562	1	8	57	3	2	8	421	0	0	1
0.563	1	13	57	4	3	8	421	0	0	0
0.563	1	13	57	4	3	8	421	0	0	1
0.564	1	5	57	5	4	8	421	0	0	0
0.564	1	5	57	5	4	8	421	0	0	1
0.565	1	11	57	6	9	8	421	0	0	0
0.565	1	11	57	6	9	8	421	0	0	1
0.566	1	3	57	7	10	8	421	0	0	0
0.566	1	3	57	7	10	8	421	0	0	1
0.567	1	2	57	8	11	8	421	0	0	0
0.567	1	2	57	8	11	8	421	0	0	1
0.568	1	6	57	9	12	8	421	0	0	0
0.568	1	6	57	9	12	8	421	0	0	1
0.569	1	15	57	10	18	8	421	0	0	0
0.569	1	15	57	10	18	8	421	0	0	1
0.57	1	14	58	1	19	8	421	0	0	0
0.57	1	14	58	1	19	8	421	0	0	1
0.571	1	12	58	2	20	8	421	0	0	0
0.571	1	12	58	2	20	8	421	0	0	1
0.572	1	9	58	3	21	8	421	0	0	0
0.572	1	9	58	3	21	8	421	0	0	1
0.573	1	4	58	4	22	8	421	0	0	0
0.573	1	4	58	4	22	8	421	0	0	1
0.574	1	10	58	5	23	8	421	0	0	0
0.574	1	10	58	5	23	8	421	0	0	1
0.575	1	1	58	6	24	8	421	0	0	0
0.575	1	1	58	6	24	8	421	0	0	1
0.576	1	7	58	7	1	8	421	0	0	0
0.576	1	7	58	7	1	8	421	0	0	1
0.577	1	8	58	8	2	8	421	0	0	0
0.577	1	8	58	8	2	8	421	0	0	1
0.578	1	13	58	9	3	8	421	0	0	0
0.578	1	13	58	9	3	8	421	0	0	1
0.579	1	5	58	10	4	8	421	0	0	0
0.579	1	5	58	10	4	8	421	0	0	1
0.58	1	11	59	1	9	8	421	0	0	0
0.58	1	11	59	1	9	8	421	0	0	1
0.581	1	3	59	2	10	8	421	0	0	0
0.581	1	3	59	2	10	8	421	0	0	1
0.582	1	2	59	3	11	8	421	0	0	0
0.582	1	2	59	3	11	8	421	0	0	1
0.583	1	6	59	4	12	8	421	0	0	0
0.583	1	6	59	4	12	8	421	0	0	1
0.584	1	15	59	5	18	8	421	0	0	0
0.584	1	15	59	5	18	8	421	0	0	1
0.585	1	14	59	6	19	8	421	0	0	0
0.585	1	14	59	6	19	8	421	0	0	1
0.586	1	12	59	7	20	8	421	0	0	0
0.586	1	12	59	7	20	8	421	0	0	1
0.587	1	9	59	8	21	8	421	0	0	0
0.587	1	9	59	8	21	8	421	0	0	1
0.588	1	4	59	9	22	8	421	0	0	0
0.588	1	4	59	9	22	8	421	0	0	1
0.589	1	10	59	10	23	8	421	0	0	0
0.589	1	10	59	10	23	8	421	0	0	1
0.59	1	1	60	1	24	8	421	0	0	0
0.59	1	1	60	1	24	8	421	0	0	1
0.591	1	7	60	2	1	8	421	0	0	0
0.591	1	7	60	2	1	8	421	0	0	1
0.592	1	8	60	3	2	8	421	0	0	0
0.592	1	8	60	3	2	8	421	0	0	1
0.593	1	13	60	4	3	8	421	0	0	0
0.593	1	13	60	4	3	8	421	0	0	1
0.594	1	5	60	5	4	8	421	0	0	0
0.594	1	5	60	5	4	8	421	0	0	1
0.595	1	11	60	6	9	8	421	0	0	0
0.595	1	11	60	6	9	8	421	0	0	1
