% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
231	1	5	4	0	2	18	0	1	0
231	1	6	12	0	2	18	0	1	0
231	1	11	9	0	2	18	0	1	0
231	1	12	20	0	2	18	0	1	0
231	1	14	19	0	2	18	0	1	0
231	1	15	18	0	2	18	0	1	0
231	2	5	4	0	2	18	0	1	1
231	2	8	2	0	2	18	0	1	1
231	2	13	3	0	2	18	0	1	1
231	2	2	11	0	2	18	0	1	1
231	2	3	10	0	2	18	0	1	1
231	2	6	12	0	2	18	0	1	1
231	2	11	9	0	2	18	0	1	1
231	2	15	18	0	2	18	0	1	1
232	1	1	24	0	2	18	0	1	0
232	1	4	22	0	2	18	0	1	0
232	1	5	4	0	2	18	0	1	0
232	1	7	1	0	2	18	0	1	0
232	1	8	2	0	2	18	0	1	0
232	1	9	21	0	2	18	0	1	0
232	1	10	23	0	2	18	0	1	0
232	1	13	3	0	2	18	0	1	0
232	2	7	1	0	2	18	0	1	1
232	2	8	2	0	2	18	0	1	1
232	2	9	21	0	2	18	0	1	1
232	2	12	20	0	2	18	0	1	1
232	2	14	19	0	2	18	0	1	1
232	2	1	24	0	2	18	0	1	1
232	2	4	22	0	2	18	0	1	1
232	2	10	23	0	2	18	0	1	1
233	1	2	11	0	2	18	0	1	0
233	1	3	10	0	2	18	0	1	0
233	1	6	12	0	2	18	0	1	0
233	1	9	21	0	2	18	0	1	0
233	1	11	9	0	2	18	0	1	0
233	1	12	20	0	2	18	0	1	0
233	1	14	19	0	2	18	0	1	0
233	1	15	18	0	2	18	0	1	0
233	2	5	4	0	2	18	0	1	1
233	2	13	3	0	2	18	0	1	1
233	2	2	11	0	2	18	0	1	1
233	2	3	10	0	2	18	0	1	1
233	2	6	12	0	2	18	0	1	1
233	2	11	9	0	2	18	0	1	1
233	2	14	19	0	2	18	0	1	1
233	2	15	18	0	2	18	0	1	1
234	1	1	24	0	2	18	0	1	0
234	1	4	22	0	2	18	0	1	0
234	1	5	4	0	2	18	0	1	0
234	1	7	1	0	2	18	0	1	0
234	1	8	2	0	2	18	0	1	0
234	1	10	23	0	2	18	0	1	0
234	1	11	9	0	2	18	0	1	0
234	1	13	3	0	2	18	0	1	0
234	2	7	1	0	2	18	0	1	1
234	2	8	2	0	2	18	0	1	1
234	2	13	3	0	2	18	0	1	1
234	2	9	21	0	2	18	0	1	1
234	2	12	20	0	2	18	0	1	1
234	2	1	24	0	2	18	0	1	1
234	2	4	22	0	2	18	0	1	1
234	2	10	23	0	2	18	0	1	1
235	1	2	11	0	2	18	0	1	0
235	1	3	10	0	2	18	0	1	0
235	1	4	22	0	2	18	0	1	0
235	1	6	12	0	2	18	0	1	0
235	1	9	21	0	2	18	0	1	0
235	1	12	20	0	2	18	0	1	0
235	1	14	19	0	2	18	0	1	0
235	1	15	18	0	2	18	0	1	0
235	2	5	4	0	2	18	0	1	1
235	2	2	11	0	2	18	0	1	1
235	2	3	10	0	2	18	0	1	1
235	2	6	12	0	2	18	0	1	1
235	2	11	9	0	2	18	0	1	1
235	2	12	20	0	2	18	0	1	1
235	2	14	19	0	2	18	0	1	1
235	2	15	18	0	2	18	0	1	1
236	1	1	24	0	2	18	0	1	0
236	1	3	10	0	2	18	0	1	0
236	1	5	4	0	2	18	0	1	0
236	1	7	1	0	2	18	0	1	0
236	1	8	2	0	2	18	0	1	0
236	1	10	23	0	2	18	0	1	0
236	1	11	9	0	2	18	0	1	0
236	1	13	3	0	2	18	0	1	0
236	2	5	4	0	2	18	0	1	1
236	2	7	1	0	2	18	0	1	1
236	2	8	2	0	2	18	0	1	1
236	2	13	3	0	2	18	0	1	1
236	2	9	21	0	2	18	0	1	1
236	2	1	24	0	2	18	0	1	1
236	2	4	22	0	2	18	0	1	1
236	2	10	23	0	2	18	0	1	1
237	1	2	11	0	2	18	0	1	0
237	1	4	22	0	2	18	0	1	0
237	1	6	12	0	2	18	0	1	0
237	1	9	21	0	2	18	0	1	0
237	1	10	23	0	2	18	0	1	0
237	1	12	20	0	2	18	0	1	0
237	1	14	19	0	2	18	0	1	0
237	1	15	18	0	2	18	0	1	0
237	2	2	11	0	2	18	0	1	1
237	2	3	10	0	2	18	0	1	1
237	2	6	12	0	2	18	0	1	1
237	2	11	9	0	2	18	0	1	1
237	2	9	21	0	2	18	0	1	1
237	2	12	20	0	2	18	0	1	1
237	2	14	19	0	2	18	0	1	1
237	2	15	18	0	2	18	0	1	1
238	1	1	24	0	2	18	0	1	0
238	1	2	11	0	2	18	0	1	0
238	1	3	10	0	2	18	0	1	0
238	1	5	4	0	2	18	0	1	0
238	1	7	1	0	2	18	0	1	0
238	1	8	2	0	2	18	0	1	0
238	1	11	9	0	2	18	0	1	0
238	1	13	3	0	2	18	0	1	0
238	2	5	4	0	2	18	0	1	1
238	2	7	1	0	2	18	0	1	1
238	2	8	2	0	2	18	0	1	1
238	2	13	3	0	2	18	0	1	1
238	2	11	9	0	2	18	0	1	1
238	2	1	24	0	2	18	0	1	1
238	2	4	22	0	2	18	0	1	1
238	2	10	23	0	2	18	0	1	1
239	1	1	24	0	2	18	0	1	0
239	1	4	22	0	2	18	0	1	0
239	1	6	12	0	2	18	0	1	0
239	1	9	21	0	2	18	0	1	0
239	1	10	23	0	2	18	0	1	0
239	1	12	20	0	2	18	0	1	0
239	1	14	19	0	2	18	0	1	0
239	1	15	18	0	2	18	0	1	0
239	2	2	11	0	2	18	0	1	1
239	2	3	10	0	2	18	0	1	1
239	2	6	12	0	2	18	0	1	1
239	2	9	21	0	2	18	0	1	1
239	2	12	20	0	2	18	0	1	1
239	2	14	19	0	2	18	0	1	1
239	2	15	18	0	2	18	0	1	1
239	2	4	22	0	2	18	0	1	1
240	1	2	11	0	2	18	0	1	0
240	1	3	10	0	2	18	0	1	0
240	1	5	4	0	2	18	0	1	0
240	1	6	12	0	2	18	0	1	0
240	1	7	1	0	2	18	0	1	0
240	1	8	2	0	2	18	0	1	0
240	1	11	9	0	2	18	0	1	0
240	1	13	3	0	2	18	0	1	0
240	2	5	4	0	2	18	0	1	1
240	2	7	1	0	2	18	0	1	1
240	2	8	2	0	2	18	0	1	1
240	2	13	3	0	2	18	0	1	1
240	2	3	10	0	2	18	0	1	1
240	2	11	9	0	2	18	0	1	1
240	2	1	24	0	2	18	0	1	1
240	2	10	23	0	2	18	0	1	1
241	1	1	24	0	2	18	0	1	0
241	1	4	22	0	2	18	0	1	0
241	1	7	1	0	2	18	0	1	0
241	1	9	21	0	2	18	0	1	0
241	1	10	23	0	2	18	0	1	0
241	1	12	20	0	2	18	0	1	0
241	1	14	19	0	2	18	0	1	0
241	1	15	18	0	2	18	0	1	0
241	2	2	11	0	2	18	0	1	1
241	2	6	12	0	2	18	0	1	1
241	2	9	21	0	2	18	0	1	1
241	2	12	20	0	2	18	0	1	1
241	2	14	19	0	2	18	0	1	1
241	2	15	18	0	2	18	0	1	1
241	2	4	22	0	2	18	0	1	1
241	2	10	23	0	2	18	0	1	1
242	1	2	11	0	2	18	0	1	0
242	1	3	10	0	2	18	0	1	0
242	1	5	4	0	2	18	0	1	0
242	1	6	12	0	2	18	0	1	0
242	1	8	2	0	2	18	0	1	0
242	1	11	9	0	2	18	0	1	0
242	1	13	3	0	2	18	0	1	0
242	1	15	18	0	2	18	0	1	0
242	2	5	4	0	2	18	0	1	1
242	2	7	1	0	2	18	0	1	1
242	2	8	2	0	2	18	0	1	1
242	2	13	3	0	2	18	0	1	1
242	2	2	11	0	2	18	0	1	1
242	2	3	10	0	2	18	0	1	1
242	2	11	9	0	2	18	0	1	1
242	2	1	24	0	2	18	0	1	1
243	1	1	24	0	2	18	0	1	0
243	1	4	22	0	2	18	0	1	0
243	1	7	1	0	2	18	0	1	0
243	1	8	2	0	2	18	0	1	0
243	1	9	21	0	2	18	0	1	0
243	1	10	23	0	2	18	0	1	0
243	1	12	20	0	2	18	0	1	0
243	1	14	19	0	2	18	0	1	0
243	2	6	12	0	2	18	0	1	1
243	2	9	21	0	2	18	0	1	1
243	2	12	20	0	2	18	0	1	1
243	2	14	19	0	2	18	0	1	1
243	2	15	18	0	2	18	0	1	1
243	2	1	24	0	2	18	0	1	1
243	2	4	22	0	2	18	0	1	1
243	2	10	23	0	2	18	0	1	1
244	1	2	11	0	2	18	0	1	0
244	1	3	10	0	2	18	0	1	0
244	1	5	4	0	2	18	0	1	0
244	1	6	12	0	2	18	0	1	0
244	1	11	9	0	2	18	0	1	0
244	1	13	3	0	2	18	0	1	0
244	1	14	19	0	2	18	0	1	0
244	1	15	18	0	2	18	0	1	0
244	2	5	4	0	2	18	0	1	1
244	2	7	1	0	2	18	0	1	1
244	2	8	2	0	2	18	0	1	1
244	2	13	3	0	2	18	0	1	1
244	2	2	11	0	2	18	0	1	1
244	2	3	10	0	2	18	0	1	1
244	2	6	12	0	2	18	0	1	1
244	2	11	9	0	2	18	0	1	1
245	1	1	24	0	2	18	0	1	0
245	1	4	22	0	2	18	0	1	0
245	1	7	1	0	2	18	0	1	0
245	1	8	2	0	2	18	0	1	0
245	1	9	21	0	2	18	0	1	0
245	1	10	23	0	2	18	0	1	0
245	1	12	20	0	2	18	0	1	0
245	1	13	3	0	2	18	0	1	0
245	2	7	1	0	2	18	0	1	1
245	2	9	21	0	2	18	0	1	1
245	2	12	20	0	2	18	0	1	1
245	2	14	19	0	2	18	0	1	1
245	2	15	18	0	2	18	0	1	1
245	2	1	24	0	2	18	0	1	1
245	2	4	22	0	2	18	0	1	1
245	2	10	23	0	2	18	0	1	1
246	1	2	11	0	2	18	0	1	0
246	1	3	10	0	2	18	0	1	0
246	1	5	4	0	2	18	0	1	0
246	1	6	12	0	2	18	0	1	0
246	1	11	9	0	2	18	0	1	0
246	1	12	20	0	2	18	0	1	0
246	1	14	19	0	2	18	0	1	0
246	1	15	18	0	2	18	0	1	0
246	2	5	4	0	2	18	0	1	1
246	2	8	2	0	2	18	0	1	1
246	2	13	3	0	2	18	0	1	1
246	2	2	11	0	2	18	0	1	1
246	2	3	10	0	2	18	0	1	1
246	2	6	12	0	2	18	0	1	1
246	2	11	9	0	2	18	0	1	1
246	2	15	18	0	2	18	0	1	1
247	1	1	24	0	2	18	0	1	0
247	1	4	22	0	2	18	0	1	0
247	1	5	4	0	2	18	0	1	0
247	1	7	1	0	2	18	0	1	0
247	1	8	2	0	2	18	0	1	0
247	1	9	21	0	2	18	0	1	0
247	1	10	23	0	2	18	0	1	0
247	1	13	3	0	2	18	0	1	0
247	2	7	1	0	2	18	0	1	1
247	2	8	2	0	2	18	0	1	1
247	2	9	21	0	2	18	0	1	1
247	2	12	20	0	2	18	0	1	1
247	2	14	19	0	2	18	0	1	1
247	2	1	24	0	2	18	0	1	1
247	2	4	22	0	2	18	0	1	1
247	2	10	23	0	2	18	0	1	1
248	1	2	11	0	2	18	0	1	0
248	1	3	10	0	2	18	0	1	0
248	1	6	12	0	2	18	0	1	0
248	1	9	21	0	2	18	0	1	0
248	1	11	9	0	2	18	0	1	0
248	1	12	20	0	2	18	0	1	0
248	1	14	19	0	2	18	0	1	0
248	1	15	18	0	2	18	0	1	0
248	2	5	4	0	2	18	0	1	1
248	2	13	3	0	2	18	0	1	1
248	2	2	11	0	2	18	0	1	1
248	2	3	10	0	2	18	0	1	1
248	2	6	12	0	2	18	0	1	1
248	2	11	9	0	2	18	0	1	1
248	2	14	19	0	2	18	0	1	1
248	2	15	18	0	2	18	0	1	1
249	1	1	24	0	2	18	0	1	0
249	1	4	22	0	2	18	0	1	0
249	1	5	4	0	2	18	0	1	0
249	1	7	1	0	2	18	0	1	0
249	1	8	2	0	2	18	0	1	0
249	1	10	23	0	2	18	0	1	0
249	1	11	9	0	2	18	0	1	0
249	1	13	3	0	2	18	0	1	0
249	2	7	1	0	2	18	0	1	1
249	2	8	2	0	2	18	0	1	1
249	2	13	3	0	2	18	0	1	1
249	2	9	21	0	2	18	0	1	1
249	2	12	20	0	2	18	0	1	1
249	2	1	24	0	2	18	0	1	1
249	2	4	22	0	2	18	0	1	1
249	2	10	23	0	2	18	0	1	1
250	1	2	11	0	2	18	0	1	0
250	1	3	10	0	2	18	0	1	0
250	1	4	22	0	2	18	0	1	0
250	1	6	12	0	2	18	0	1	0
250	1	9	21	0	2	18	0	1	0
250	1	12	20	0	2	18	0	1	0
250	1	14	19	0	2	18	0	1	0
250	1	15	18	0	2	18	0	1	0
250	2	5	4	0	2	18	0	1	1
250	2	2	11	0	2	18	0	1	1
250	2	3	10	0	2	18	0	1	1
250	2	6	12	0	2	18	0	1	1
250	2	11	9	0	2	18	0	1	1
250	2	12	20	0	2	18	0	1	1
250	2	14	19	0	2	18	0	1	1
250	2	15	18	0	2	18	0	1	1
251	1	1	24	0	2	18	0	1	0
251	1	3	10	0	2	18	0	1	0
251	1	5	4	0	2	18	0	1	0
251	1	7	1	0	2	18	0	1	0
251	1	8	2	0	2	18	0	1	0
251	1	10	23	0	2	18	0	1	0
251	1	11	9	0	2	18	0	1	0
251	1	13	3	0	2	18	0	1	0
251	2	5	4	0	2	18	0	1	1
251	2	7	1	0	2	18	0	1	1
251	2	8	2	0	2	18	0	1	1
251	2	13	3	0	2	18	0	1	1
251	2	9	21	0	2	18	0	1	1
251	2	1	24	0	2	18	0	1	1
251	2	4	22	0	2	18	0	1	1
251	2	10	23	0	2	18	0	1	1
252	1	2	11	0	2	18	0	1	0
252	1	4	22	0	2	18	0	1	0
252	1	6	12	0	2	18	0	1	0
252	1	9	21	0	2	18	0	1	0
252	1	10	23	0	2	18	0	1	0
252	1	12	20	0	2	18	0	1	0
252	1	14	19	0	2	18	0	1	0
252	1	15	18	0	2	18	0	1	0
252	2	2	11	0	2	18	0	1	1
252	2	3	10	0	2	18	0	1	1
252	2	6	12	0	2	18	0	1	1
252	2	11	9	0	2	18	0	1	1
252	2	9	21	0	2	18	0	1	1
252	2	12	20	0	2	18	0	1	1
252	2	14	19	0	2	18	0	1	1
252	2	15	18	0	2	18	0	1	1
253	1	1	24	0	2	18	0	1	0
253	1	2	11	0	2	18	0	1	0
253	1	3	10	0	2	18	0	1	0
253	1	5	4	0	2	18	0	1	0
253	1	7	1	0	2	18	0	1	0
253	1	8	2	0	2	18	0	1	0
253	1	11	9	0	2	18	0	1	0
253	1	13	3	0	2	18	0	1	0
253	2	5	4	0	2	18	0	1	1
253	2	7	1	0	2	18	0	1	1
253	2	8	2	0	2	18	0	1	1
253	2	13	3	0	2	18	0	1	1
253	2	11	9	0	2	18	0	1	1
253	2	1	24	0	2	18	0	1	1
253	2	4	22	0	2	18	0	1	1
253	2	10	23	0	2	18	0	1	1
254	1	1	24	0	2	18	0	1	0
254	1	4	22	0	2	18	0	1	0
254	1	6	12	0	2	18	0	1	0
254	1	9	21	0	2	18	0	1	0
254	1	10	23	0	2	18	0	1	0
254	1	12	20	0	2	18	0	1	0
254	1	14	19	0	2	18	0	1	0
254	1	15	18	0	2	18	0	1	0
254	2	2	11	0	2	18	0	1	1
254	2	3	10	0	2	18	0	1	1
254	2	6	12	0	2	18	0	1	1
254	2	9	21	0	2	18	0	1	1
254	2	12	20	0	2	18	0	1	1
254	2	14	19	0	2	18	0	1	1
254	2	15	18	0	2	18	0	1	1
254	2	4	22	0	2	18	0	1	1
255	1	2	11	0	2	18	0	1	0
255	1	3	10	0	2	18	0	1	0
255	1	5	4	0	2	18	0	1	0
255	1	6	12	0	2	18	0	1	0
255	1	7	1	0	2	18	0	1	0
255	1	8	2	0	2	18	0	1	0
255	1	11	9	0	2	18	0	1	0
255	1	13	3	0	2	18	0	1	0
255	2	5	4	0	2	18	0	1	1
255	2	7	1	0	2	18	0	1	1
255	2	8	2	0	2	18	0	1	1
255	2	13	3	0	2	18	0	1	1
255	2	3	10	0	2	18	0	1	1
255	2	11	9	0	2	18	0	1	1
255	2	1	24	0	2	18	0	1	1
255	2	10	23	0	2	18	0	1	1
256	1	1	24	0	2	18	0	1	0
256	1	4	22	0	2	18	0	1	0
256	1	7	1	0	2	18	0	1	0
256	1	9	21	0	2	18	0	1	0
256	1	10	23	0	2	18	0	1	0
256	1	12	20	0	2	18	0	1	0
256	1	14	19	0	2	18	0	1	0
256	1	15	18	0	2	18	0	1	0
256	2	2	11	0	2	18	0	1	1
256	2	6	12	0	2	18	0	1	1
256	2	9	21	0	2	18	0	1	1
256	2	12	20	0	2	18	0	1	1
256	2	14	19	0	2	18	0	1	1
256	2	15	18	0	2	18	0	1	1
256	2	4	22	0	2	18	0	1	1
256	2	10	23	0	2	18	0	1	1
257	1	2	11	0	2	18	0	1	0
257	1	3	10	0	2	18	0	1	0
257	1	5	4	0	2	18	0	1	0
257	1	6	12	0	2	18	0	1	0
257	1	8	2	0	2	18	0	1	0
257	1	11	9	0	2	18	0	1	0
257	1	13	3	0	2	18	0	1	0
257	1	15	18	0	2	18	0	1	0
257	2	5	4	0	2	18	0	1	1
257	2	7	1	0	2	18	0	1	1
257	2	8	2	0	2	18	0	1	1
257	2	13	3	0	2	18	0	1	1
257	2	2	11	0	2	18	0	1	1
257	2	3	10	0	2	18	0	1	1
257	2	11	9	0	2	18	0	1	1
257	2	1	24	0	2	18	0	1	1
258	1	1	24	0	2	18	0	1	0
258	1	4	22	0	2	18	0	1	0
258	1	7	1	0	2	18	0	1	0
258	1	8	2	0	2	18	0	1	0
258	1	9	21	0	2	18	0	1	0
258	1	10	23	0	2	18	0	1	0
258	1	12	20	0	2	18	0	1	0
258	1	14	19	0	2	18	0	1	0
258	2	6	12	0	2	18	0	1	1
258	2	9	21	0	2	18	0	1	1
258	2	12	20	0	2	18	0	1	1
258	2	14	19	0	2	18	0	1	1
258	2	15	18	0	2	18	0	1	1
258	2	1	24	0	2	18	0	1	1
258	2	4	22	0	2	18	0	1	1
258	2	10	23	0	2	18	0	1	1
259	1	2	11	0	2	18	0	1	0
259	1	3	10	0	2	18	0	1	0
259	1	5	4	0	2	18	0	1	0
259	1	6	12	0	2	18	0	1	0
259	1	11	9	0	2	18	0	1	0
259	1	13	3	0	2	18	0	1	0
259	1	14	19	0	2	18	0	1	0
259	1	15	18	0	2	18	0	1	0
259	2	5	4	0	2	18	0	1	1
259	2	7	1	0	2	18	0	1	1
259	2	8	2	0	2	18	0	1	1
259	2	13	3	0	2	18	0	1	1
259	2	2	11	0	2	18	0	1	1
259	2	3	10	0	2	18	0	1	1
259	2	6	12	0	2	18	0	1	1
259	2	11	9	0	2	18	0	1	1
260	1	1	24	0	2	18	0	1	0
260	1	4	22	0	2	18	0	1	0
260	1	7	1	0	2	18	0	1	0
260	1	8	2	0	2	18	0	1	0
260	1	9	21	0	2	18	0	1	0
260	1	10	23	0	2	18	0	1	0
260	1	12	20	0	2	18	0	1	0
260	1	13	3	0	2	18	0	1	0
260	2	7	1	0	2	18	0	1	1
260	2	9	21	0	2	18	0	1	1
260	2	12	20	0	2	18	0	1	1
260	2	14	19	0	2	18	0	1	1
260	2	15	18	0	2	18	0	1	1
260	2	1	24	0	2	18	0	1	1
260	2	4	22	0	2	18	0	1	1
260	2	10	23	0	2	18	0	1	1
261	1	2	11	0	2	18	0	1	0
261	1	3	10	0	2	18	0	1	0
261	1	5	4	0	2	18	0	1	0
261	1	6	12	0	2	18	0	1	0
261	1	11	9	0	2	18	0	1	0
261	1	12	20	0	2	18	0	1	0
261	1	14	19	0	2	18	0	1	0
261	1	15	18	0	2	18	0	1	0
261	2	5	4	0	2	18	0	1	1
261	2	8	2	0	2	18	0	1	1
261	2	13	3	0	2	18	0	1	1
261	2	2	11	0	2	18	0	1	1
261	2	3	10	0	2	18	0	1	1
261	2	6	12	0	2	18	0	1	1
261	2	11	9	0	2	18	0	1	1
261	2	15	18	0	2	18	0	1	1
262	1	1	24	0	2	18	0	1	0
262	1	4	22	0	2	18	0	1	0
262	1	5	4	0	2	18	0	1	0
262	1	7	1	0	2	18	0	1	0
262	1	8	2	0	2	18	0	1	0
262	1	9	21	0	2	18	0	1	0
262	1	10	23	0	2	18	0	1	0
262	1	13	3	0	2	18	0	1	0
262	2	7	1	0	2	18	0	1	1
262	2	8	2	0	2	18	0	1	1
262	2	9	21	0	2	18	0	1	1
262	2	12	20	0	2	18	0	1	1
262	2	14	19	0	2	18	0	1	1
262	2	1	24	0	2	18	0	1	1
262	2	4	22	0	2	18	0	1	1
262	2	10	23	0	2	18	0	1	1
263	1	2	11	0	2	18	0	1	0
263	1	3	10	0	2	18	0	1	0
263	1	6	12	0	2	18	0	1	0
263	1	9	21	0	2	18	0	1	0
263	1	11	9	0	2	18	0	1	0
263	1	12	20	0	2	18	0	1	0
263	1	14	19	0	2	18	0	1	0
263	1	15	18	0	2	18	0	1	0
263	2	5	4	0	2	18	0	1	1
263	2	13	3	0	2	18	0	1	1
263	2	2	11	0	2	18	0	1	1
263	2	3	10	0	2	18	0	1	1
263	2	6	12	0	2	18	0	1	1
263	2	11	9	0	2	18	0	1	1
263	2	14	19	0	2	18	0	1	1
263	2	15	18	0	2	18	0	1	1
264	1	1	24	0	2	18	0	1	0
264	1	4	22	0	2	18	0	1	0
264	1	5	4	0	2	18	0	1	0
264	1	7	1	0	2	18	0	1	0
264	1	8	2	0	2	18	0	1	0
264	1	10	23	0	2	18	0	1	0
264	1	11	9	0	2	18	0	1	0
264	1	13	3	0	2	18	0	1	0
264	2	7	1	0	2	18	0	1	1
264	2	8	2	0	2	18	0	1	1
264	2	13	3	0	2	18	0	1	1
264	2	9	21	0	2	18	0	1	1
264	2	12	20	0	2	18	0	1	1
264	2	1	24	0	2	18	0	1	1
264	2	4	22	0	2	18	0	1	1
264	2	10	23	0	2	18	0	1	1
265	1	2	11	0	2	18	0	1	0
265	1	3	10	0	2	18	0	1	0
265	1	4	22	0	2	18	0	1	0
265	1	6	12	0	2	18	0	1	0
265	1	9	21	0	2	18	0	1	0
265	1	12	20	0	2	18	0	1	0
265	1	14	19	0	2	18	0	1	0
265	1	15	18	0	2	18	0	1	0
265	2	5	4	0	2	18	0	1	1
265	2	2	11	0	2	18	0	1	1
265	2	3	10	0	2	18	0	1	1
265	2	6	12	0	2	18	0	1	1
265	2	11	9	0	2	18	0	1	1
265	2	12	20	0	2	18	0	1	1
265	2	14	19	0	2	18	0	1	1
265	2	15	18	0	2	18	0	1	1
266	1	1	24	0	2	18	0	1	0
266	1	3	10	0	2	18	0	1	0
266	1	5	4	0	2	18	0	1	0
266	1	7	1	0	2	18	0	1	0
266	1	8	2	0	2	18	0	1	0
266	1	10	23	0	2	18	0	1	0
266	1	11	9	0	2	18	0	1	0
266	1	13	3	0	2	18	0	1	0
266	2	5	4	0	2	18	0	1	1
266	2	7	1	0	2	18	0	1	1
266	2	8	2	0	2	18	0	1	1
266	2	13	3	0	2	18	0	1	1
266	2	9	21	0	2	18	0	1	1
266	2	1	24	0	2	18	0	1	1
266	2	4	22	0	2	18	0	1	1
266	2	10	23	0	2	18	0	1	1
267	1	2	11	0	2	18	0	1	0
267	1	4	22	0	2	18	0	1	0
267	1	6	12	0	2	18	0	1	0
267	1	9	21	0	2	18	0	1	0
267	1	10	23	0	2	18	0	1	0
267	1	12	20	0	2	18	0	1	0
267	1	14	19	0	2	18	0	1	0
267	1	15	18	0	2	18	0	1	0
267	2	2	11	0	2	18	0	1	1
267	2	3	10	0	2	18	0	1	1
267	2	6	12	0	2	18	0	1	1
267	2	11	9	0	2	18	0	1	1
267	2	9	21	0	2	18	0	1	1
267	2	12	20	0	2	18	0	1	1
267	2	14	19	0	2	18	0	1	1
267	2	15	18	0	2	18	0	1	1
268	1	1	24	0	2	18	0	1	0
268	1	2	11	0	2	18	0	1	0
268	1	3	10	0	2	18	0	1	0
268	1	5	4	0	2	18	0	1	0
268	1	7	1	0	2	18	0	1	0
268	1	8	2	0	2	18	0	1	0
268	1	11	9	0	2	18	0	1	0
268	1	13	3	0	2	18	0	1	0
268	2	5	4	0	2	18	0	1	1
268	2	7	1	0	2	18	0	1	1
268	2	8	2	0	2	18	0	1	1
268	2	13	3	0	2	18	0	1	1
268	2	11	9	0	2	18	0	1	1
268	2	1	24	0	2	18	0	1	1
268	2	4	22	0	2	18	0	1	1
268	2	10	23	0	2	18	0	1	1
269	1	1	24	0	2	18	0	1	0
269	1	4	22	0	2	18	0	1	0
269	1	6	12	0	2	18	0	1	0
269	1	9	21	0	2	18	0	1	0
269	1	10	23	0	2	18	0	1	0
269	1	12	20	0	2	18	0	1	0
269	1	14	19	0	2	18	0	1	0
269	1	15	18	0	2	18	0	1	0
269	2	2	11	0	2	18	0	1	1
269	2	3	10	0	2	18	0	1	1
269	2	6	12	0	2	18	0	1	1
269	2	9	21	0	2	18	0	1	1
269	2	12	20	0	2	18	0	1	1
269	2	14	19	0	2	18	0	1	1
269	2	15	18	0	2	18	0	1	1
269	2	4	22	0	2	18	0	1	1
270	1	2	11	0	2	18	0	1	0
270	1	3	10	0	2	18	0	1	0
270	1	5	4	0	2	18	0	1	0
270	1	6	12	0	2	18	0	1	0
270	1	7	1	0	2	18	0	1	0
270	1	8	2	0	2	18	0	1	0
270	1	11	9	0	2	18	0	1	0
270	1	13	3	0	2	18	0	1	0
270	2	5	4	0	2	18	0	1	1
270	2	7	1	0	2	18	0	1	1
270	2	8	2	0	2	18	0	1	1
270	2	13	3	0	2	18	0	1	1
270	2	3	10	0	2	18	0	1	1
270	2	11	9	0	2	18	0	1	1
270	2	1	24	0	2	18	0	1	1
270	2	10	23	0	2	18	0	1	1
271	1	1	24	0	2	18	0	1	0
271	1	4	22	0	2	18	0	1	0
271	1	7	1	0	2	18	0	1	0
271	1	9	21	0	2	18	0	1	0
271	1	10	23	0	2	18	0	1	0
271	1	12	20	0	2	18	0	1	0
271	1	14	19	0	2	18	0	1	0
271	1	15	18	0	2	18	0	1	0
271	2	2	11	0	2	18	0	1	1
271	2	6	12	0	2	18	0	1	1
271	2	9	21	0	2	18	0	1	1
271	2	12	20	0	2	18	0	1	1
271	2	14	19	0	2	18	0	1	1
271	2	15	18	0	2	18	0	1	1
271	2	4	22	0	2	18	0	1	1
271	2	10	23	0	2	18	0	1	1
272	1	2	11	0	2	18	0	1	0
272	1	3	10	0	2	18	0	1	0
272	1	5	4	0	2	18	0	1	0
272	1	6	12	0	2	18	0	1	0
272	1	8	2	0	2	18	0	1	0
272	1	11	9	0	2	18	0	1	0
272	1	13	3	0	2	18	0	1	0
272	1	15	18	0	2	18	0	1	0
272	2	5	4	0	2	18	0	1	1
272	2	7	1	0	2	18	0	1	1
272	2	8	2	0	2	18	0	1	1
272	2	13	3	0	2	18	0	1	1
272	2	2	11	0	2	18	0	1	1
272	2	3	10	0	2	18	0	1	1
272	2	11	9	0	2	18	0	1	1
272	2	1	24	0	2	18	0	1	1
273	1	1	24	0	2	18	0	1	0
273	1	4	22	0	2	18	0	1	0
273	1	7	1	0	2	18	0	1	0
273	1	8	2	0	2	18	0	1	0
273	1	9	21	0	2	18	0	1	0
273	1	10	23	0	2	18	0	1	0
273	1	12	20	0	2	18	0	1	0
273	1	14	19	0	2	18	0	1	0
273	2	6	12	0	2	18	0	1	1
273	2	9	21	0	2	18	0	1	1
273	2	12	20	0	2	18	0	1	1
273	2	14	19	0	2	18	0	1	1
273	2	15	18	0	2	18	0	1	1
273	2	1	24	0	2	18	0	1	1
273	2	4	22	0	2	18	0	1	1
273	2	10	23	0	2	18	0	1	1
274	1	2	11	0	2	18	0	1	0
274	1	3	10	0	2	18	0	1	0
274	1	5	4	0	2	18	0	1	0
274	1	6	12	0	2	18	0	1	0
274	1	11	9	0	2	18	0	1	0
274	1	13	3	0	2	18	0	1	0
274	1	14	19	0	2	18	0	1	0
274	1	15	18	0	2	18	0	1	0
274	2	5	4	0	2	18	0	1	1
274	2	7	1	0	2	18	0	1	1
274	2	8	2	0	2	18	0	1	1
274	2	13	3	0	2	18	0	1	1
